OG BAT_1+2_gc BAT_3rd_gc BRO_1+2_gc BRO_3rd_gc BGM_1+2_gc BGM_3rd_gc
OG0004972 48.25 72.78 52.62 75.30 53.04 76.55
OG0004973 52.63 70.76 60.94 49.48 52.33 71.10
OG0004974 54.96 72.73 52.84 78.67 51.90 73.46
OG0004976 49.62 83.94 50.92 84.84 50.94 81.34
OG0004977 47.87 71.91 48.09 72.81 47.98 72.13
OG0004978 43.99 26.57 35.94 39.11 44.04 26.54
OG0004979 39.12 62.69 41.25 83.12 41.56 83.12
OG0004980 45.39 33.79 45.42 31.76 45.44 33.79
OG0004981 45.46 90.45 45.74 92.36 45.22 91.57
OG0004983 39.96 43.18 40.00 43.61 36.34 34.43
OG0004984 54.09 57.93 54.77 60.06 54.10 57.94
OG0004985 56.04 94.62 52.99 88.89 55.47 92.81
OG0004986 53.47 69.61 53.95 68.53 53.27 68.53
OG0004987 49.86 60.40 49.86 59.54 49.86 60.86
OG0004988 46.38 75.74 46.19 76.75 46.21 76.00
OG0004989 36.53 34.13 37.56 30.62 37.13 35.33
OG0004990 55.56 76.68 56.42 77.06 55.09 77.13
OG0004991 49.89 82.58 49.73 86.08 49.27 83.86
OG0004992 47.11 35.73 45.28 32.91 48.84 35.96
OG0004993 54.85 77.60 54.77 78.99 57.62 77.19
OG0004995 46.95 64.69 47.52 68.81 47.50 67.65
OG0004996 45.11 60.91 47.17 63.21 46.08 62.97
OG0004997 45.85 62.01 46.48 64.53 46.32 61.04
OG0004999 44.67 39.30 45.62 40.55 44.89 39.57
OG0005001 48.33 78.75 49.17 82.08 48.13 76.45
OG0005002 59.79 74.01 59.73 87.61 61.01 76.05
OG0005004 51.28 36.75 51.57 37.32 51.30 37.10
OG0005005 48.69 54.47 48.68 55.13 50.66 65.57
OG0005006 50.78 80.04 51.05 83.64 50.64 80.83
OG0005007 52.87 74.52 53.18 75.80 52.87 73.57
OG0005008 45.25 72.09 44.34 73.98 43.81 72.49
OG0005009 57.03 91.35 57.95 90.53 56.47 91.40
OG0005010 42.77 30.99 40.14 30.06 42.80 31.29
OG0005011 53.48 99.09 53.93 95.77 53.48 97.28
OG0005012 41.12 47.73 45.63 50.00 41.26 49.51
OG0005013 48.69 85.47 48.47 86.54 47.32 85.80
OG0005014 50.21 83.54 52.79 79.44 50.85 85.17
OG0005015 50.44 78.07 52.53 78.27 50.18 72.14
OG0005016 49.24 66.74 50.93 71.64 50.42 68.35
OG0005018 49.61 53.56 49.22 52.38 49.37 53.17
OG0005019 51.36 80.65 51.73 80.88 50.41 80.59
OG0005020 53.47 81.20 53.57 79.93 54.39 81.07
OG0005021 38.26 65.73 38.26 67.14 38.08 65.58
OG0005022 49.11 66.52 51.44 71.63 50.00 70.67
OG0005025 43.79 22.75 46.05 24.42 44.24 28.32
OG0005026 55.68 69.03 55.96 70.06 55.15 67.40
OG0005027 49.39 52.76 50.86 55.59 47.94 52.75
OG0005028 41.98 37.79 42.11 37.73 42.06 37.96
OG0005029 42.97 36.32 43.41 36.94 43.09 37.08
OG0005031 50.70 89.60 50.80 90.62 50.70 89.78
OG0005032 47.00 71.16 48.21 52.86 46.91 72.47
OG0005033 49.88 70.59 50.13 73.49 49.76 70.73
OG0005034 51.65 67.03 51.47 67.28 52.01 67.77
OG0005035 53.02 85.73 52.71 86.84 53.23 86.38
OG0005036 48.16 36.94 48.10 37.33 46.74 39.40
OG0005037 41.64 46.52 42.02 44.31 42.01 45.19
OG0005038 54.90 77.34 56.57 84.44 55.45 79.53
OG0005039 41.80 86.07 42.14 87.86 40.98 84.71
OG0005042 53.59 84.39 54.83 86.19 53.15 84.52
OG0005043 46.48 77.46 47.42 87.79 46.48 76.06
OG0005044 46.11 45.48 45.61 40.79 45.98 44.72
OG0005045 45.26 37.72 44.88 38.55 45.26 37.72
OG0005046 52.11 75.12 60.17 96.12 52.24 76.37
OG0005047 48.00 79.79 48.17 81.88 48.00 80.14
OG0005048 45.84 63.70 46.25 64.82 44.78 59.81
OG0005049 52.80 80.90 53.05 84.89 52.35 83.12
OG0005050 43.24 54.05 41.60 53.19 42.08 49.75
OG0005051 52.29 71.60 53.80 73.95 44.23 67.46
OG0005052 64.37 91.60 62.61 92.74 60.00 86.09
OG0005054 41.38 28.62 43.78 32.38 45.13 32.47
OG0005055 43.47 60.10 48.63 86.34 41.35 40.95
OG0005056 51.78 88.93 52.80 87.99 51.78 89.53
OG0005057 47.88 76.86 47.88 78.80 47.79 78.09
OG0005058 51.75 99.12 56.38 95.30 51.32 98.25
OG0005059 42.82 81.22 41.99 70.72 42.58 80.87
OG0005060 53.48 93.04 51.32 80.34 51.20 78.42
OG0005061 43.66 34.07 45.45 63.29 45.12 63.89
OG0005062 44.16 59.61 45.72 63.18 42.33 58.08
OG0005063 55.76 90.29 55.94 91.37 55.76 90.65
OG0005064 51.59 70.76 51.66 72.58 51.66 70.47
OG0005065 45.27 96.22 45.32 95.05 44.81 96.24
OG0005066 37.27 41.82 36.94 42.86 37.27 42.73
OG0005067 56.75 89.57 57.18 84.07 54.90 87.75
OG0005068 51.93 57.81 52.54 59.23 52.24 58.86
OG0005069 48.75 66.91 48.63 67.90 48.63 66.19
OG0005070 44.20 60.92 45.99 72.82 45.63 69.58
OG0005071 54.31 84.35 52.52 78.57 53.56 81.88
OG0005072 47.97 66.45 46.75 58.87 48.48 66.28
OG0005073 45.69 61.06 43.76 60.04 43.06 57.49
OG0005074 49.47 71.15 51.15 66.75 49.36 70.73
OG0005075 45.82 85.19 44.61 84.30 45.83 84.85
OG0005076 50.44 81.26 49.97 73.67 50.72 79.68
OG0005077 48.61 68.77 49.01 71.83 48.80 70.52
OG0005078 46.95 50.23 46.18 50.12 50.55 56.91
OG0005079 49.82 83.46 50.09 84.25 49.61 84.20
OG0005080 52.75 84.25 52.58 85.27 52.93 84.48
OG0005081 47.33 69.25 49.25 72.86 48.24 72.36
OG0005082 45.81 85.57 47.17 80.87 47.06 78.87
OG0005083 48.69 75.74 48.94 76.72 48.90 76.29
OG0005084 60.06 85.06 60.55 86.24 60.06 84.76
OG0005085 48.20 75.65 46.85 74.37 46.79 73.02
OG0005086 47.69 56.48 46.94 60.64 48.36 64.02
OG0005087 48.10 53.35 48.65 60.31 47.87 53.36
OG0005088 45.61 64.96 45.64 67.31 45.71 65.44
OG0005089 45.58 51.10 48.03 61.44 45.52 50.85
OG0005090 45.92 71.61 45.27 69.26 45.24 71.84
OG0005092 50.17 61.99 50.00 64.36 49.48 61.94
OG0005093 37.94 41.90 38.25 42.86 37.50 41.01
OG0005094 52.26 84.77 52.36 83.03 52.77 82.96
OG0005095 51.96 73.35 51.15 69.48 50.86 69.60
OG0005096 48.30 46.21 47.17 46.79 47.55 46.42
OG0005097 42.53 84.42 42.53 86.36 41.60 83.20
OG0005098 58.61 93.28 58.30 96.07 59.03 93.70
OG0005099 68.42 84.32 66.67 82.34 67.91 85.18
OG0005100 45.83 69.93 46.57 72.66 45.83 69.93
OG0005101 44.33 48.48 42.35 48.09 44.86 51.97
OG0005102 59.20 91.41 60.03 92.10 58.62 91.09
OG0005103 46.81 54.61 46.81 58.16 46.81 56.03
OG0005105 47.91 80.74 50.33 70.31 48.07 80.90
OG0005106 42.66 71.82 43.19 57.28 43.51 57.69
OG0005107 52.90 51.20 53.09 52.84 53.56 49.91
OG0005108 47.16 77.32 47.12 79.29 46.91 76.80
OG0005109 50.83 81.74 50.60 80.95 51.04 84.65
OG0005110 53.94 68.48 53.67 69.11 43.80 53.49
OG0005111 44.20 68.15 48.96 85.89 44.53 69.72
OG0005112 44.59 66.49 44.85 67.53 45.09 63.58
OG0005113 44.39 89.72 49.47 93.85 49.56 94.57
OG0005114 56.44 88.01 57.23 89.26 56.73 88.26
OG0005115 47.32 78.86 46.60 86.18 47.48 79.97
OG0005116 52.64 89.90 54.68 90.21 57.81 91.25
OG0005118 38.36 35.34 52.12 75.53 51.97 79.82
OG0005120 50.67 85.37 52.64 83.97 52.22 84.75
OG0005121 43.38 49.41 44.33 49.41 44.09 48.70
OG0005122 47.34 72.38 45.91 73.28 45.34 74.12
OG0005123 54.83 94.34 55.40 98.49 54.77 95.48
OG0005124 55.51 94.90 55.08 93.23 53.85 96.45
OG0005125 47.94 94.76 48.31 97.38 47.76 94.80
OG0005127 46.76 48.87 47.09 50.16 49.60 57.94
OG0005128 49.20 86.67 51.48 91.47 50.65 88.68
OG0005130 45.10 62.75 45.29 66.67 45.28 62.23
OG0005131 56.03 86.21 56.63 87.07 55.82 87.03
OG0005132 59.22 96.09 59.69 94.03 59.23 97.97
OG0005133 35.65 37.04 39.79 34.97 47.65 61.01
OG0005134 53.08 78.99 53.82 78.91 57.14 85.78
OG0005135 48.83 72.30 51.28 72.63 48.01 73.51
OG0005136 52.41 84.14 53.28 84.92 53.71 83.71
OG0005137 51.76 55.52 57.82 71.43 54.09 68.61
OG0005138 46.72 45.08 47.00 47.24 48.11 46.96
OG0005139 44.24 78.79 45.86 75.19 44.28 78.44
OG0005140 48.42 72.73 46.19 68.30 53.14 76.25
OG0005141 62.97 96.62 62.50 95.38 67.19 96.88
OG0005142 51.87 87.00 51.43 88.74 51.76 87.67
OG0005143 43.67 60.82 44.03 68.90 43.74 60.26
OG0005145 49.10 84.23 51.97 89.75 45.31 69.41
OG0005146 45.03 53.42 39.24 44.94 49.45 47.54
OG0005147 58.26 98.17 57.07 95.96 52.28 84.30
OG0005148 51.79 87.44 53.18 86.35 56.45 83.11
OG0005149 54.63 66.23 54.85 73.33 56.93 69.43
OG0005150 46.82 37.29 46.62 38.20 46.32 37.37
OG0005151 49.44 77.68 52.69 79.42 50.10 67.68
OG0005152 52.66 76.44 55.07 78.55 49.88 71.75
OG0005153 44.19 42.67 45.30 44.32 44.53 43.60
OG0005154 41.14 73.14 41.09 85.15 40.91 71.75
OG0005155 44.31 55.98 45.19 56.58 43.57 53.86
OG0005156 40.22 37.78 39.89 38.20 42.50 45.83
OG0005157 54.32 78.77 54.79 74.47 56.74 83.24
OG0005158 47.15 54.04 49.05 57.72 47.39 50.17
OG0005159 45.84 76.83 44.81 77.66 44.49 75.42
OG0005160 54.13 89.55 53.72 85.56 53.93 87.66
OG0005161 53.33 83.17 53.41 85.60 55.04 85.34
OG0005162 46.77 77.95 46.96 79.09 46.59 78.87
OG0005163 57.85 95.29 58.93 95.41 58.85 95.31
OG0005164 51.38 88.28 52.41 90.34 52.05 85.03
OG0005165 57.49 87.57 57.34 88.11 55.56 80.00
OG0005166 43.58 60.10 42.37 58.90 43.66 59.76
OG0005167 56.30 90.27 55.28 92.70 54.26 90.70
OG0005169 51.97 83.39 54.71 81.50 52.07 83.66
OG0005170 48.58 32.48 48.72 32.86 48.58 32.86
OG0005171 53.48 87.73 54.22 92.69 53.82 88.78
OG0005172 50.23 72.76 50.81 75.00 50.46 74.08
OG0005173 55.58 81.02 56.66 86.87 55.43 84.57
OG0005174 50.17 72.41 49.44 75.41 50.23 72.53
OG0005175 45.17 93.72 48.96 95.14 45.17 92.75
OG0005176 44.44 71.01 44.32 70.77 45.35 74.35
OG0005177 40.51 38.69 40.48 40.29 36.06 39.42
OG0005178 51.75 94.32 49.49 79.85 51.75 94.76
OG0005179 50.96 70.86 48.97 68.04 50.44 71.90
OG0005180 53.39 85.94 55.00 93.75 54.69 92.50
OG0005181 48.18 73.49 44.07 76.88 49.27 75.71
OG0005182 39.62 33.85 43.75 34.90 42.25 35.82
OG0005183 55.85 88.95 56.36 88.44 55.36 89.29
OG0005184 53.98 63.91 56.78 71.05 56.26 70.77
OG0005185 46.72 83.78 46.91 83.78 46.91 84.17
OG0005186 62.26 67.48 52.90 84.44 50.84 91.97
OG0005187 50.85 71.33 51.19 72.01 50.68 71.33
OG0005190 48.36 60.56 50.00 66.67 49.55 69.06
OG0005192 53.56 82.75 54.68 85.78 53.48 83.62
OG0005193 42.87 37.90 43.01 38.64 42.77 38.84
OG0005194 55.07 93.91 55.91 92.25 56.49 93.89
OG0005195 59.83 96.64 60.05 97.03 60.17 96.37
OG0005196 40.77 51.79 40.77 54.76 40.15 51.09
OG0005197 41.22 23.66 35.98 27.10 45.36 23.57
OG0005198 57.25 88.25 58.22 86.05 55.73 86.76
OG0005199 46.00 59.67 45.91 60.59 45.92 58.70
OG0005200 44.49 65.79 45.45 69.18 44.68 64.58
OG0005201 44.67 60.73 44.53 65.18 44.60 61.13
OG0005202 56.39 84.23 58.89 91.47 56.66 84.53
OG0005203 55.19 63.20 56.28 65.47 55.75 63.99
OG0005204 50.98 72.86 51.89 73.24 51.43 72.68
OG0005205 39.29 36.54 40.91 38.59 38.95 36.26
OG0005206 42.95 79.87 43.29 81.88 42.62 79.87
OG0005207 49.11 91.81 47.11 83.71 46.76 84.91
OG0005208 51.99 87.03 53.39 87.70 53.93 88.06
OG0005209 47.17 53.62 47.35 55.29 47.20 54.31
OG0005210 48.23 90.74 48.32 94.19 50.28 90.91
OG0005211 48.98 90.94 49.13 92.73 48.82 91.45
OG0005212 53.45 88.25 54.63 89.13 53.82 88.68
OG0005213 63.07 92.12 61.79 92.14 63.92 92.29
OG0005214 42.83 69.26 44.48 80.66 43.58 76.47
OG0005215 48.35 67.48 49.49 70.31 48.84 69.00
OG0005216 51.56 86.33 52.58 87.19 51.63 87.16
OG0005217 44.59 60.00 44.68 63.88 45.25 60.98
OG0005218 51.60 65.69 54.01 68.78 54.18 69.87
OG0005219 51.18 89.39 51.66 90.52 47.39 89.10
OG0005220 54.80 80.56 50.49 90.23 51.46 89.47
OG0005221 51.50 46.00 51.50 47.00 51.50 49.00
OG0005222 50.98 66.48 51.61 69.38 51.23 66.54
OG0005223 46.62 87.94 46.62 87.35 46.91 88.24
OG0005224 50.70 71.13 48.17 61.19 48.17 61.19
OG0005225 60.99 82.78 60.77 82.31 61.13 81.85
OG0005228 44.65 64.73 44.94 67.74 45.42 68.54
OG0005230 46.54 44.95 47.79 45.70 47.30 45.01
OG0005231 45.00 77.40 44.80 81.60 44.40 77.80
OG0005232 50.00 43.57 45.52 49.66 44.68 47.98
OG0005233 45.53 64.74 45.08 61.79 45.79 65.26
OG0005235 51.05 71.05 57.22 92.06 51.15 71.98
OG0005237 53.60 90.25 53.51 89.91 54.24 88.98
OG0005238 47.44 81.77 45.11 79.42 48.27 87.62
OG0005239 49.53 60.35 48.97 57.23 48.92 58.98
OG0005240 49.70 55.38 50.12 59.28 49.82 55.14
OG0005241 48.09 67.35 48.33 69.49 48.33 67.61
OG0005242 52.53 78.17 53.18 80.04 52.58 78.65
OG0005243 50.08 78.52 50.29 80.13 49.08 77.32
OG0005244 55.43 93.61 56.84 97.21 54.93 94.52
OG0005245 54.12 65.79 52.53 63.64 53.22 64.92
OG0005250 52.40 73.90 52.40 75.43 52.40 74.86
OG0005251 46.16 62.25 47.81 65.59 47.02 62.18
OG0005253 47.60 90.44 47.61 91.24 47.39 91.57
OG0005254 47.85 85.42 47.80 86.04 47.85 86.68
OG0005257 44.04 80.88 44.20 80.88 41.40 87.70
OG0005258 41.97 69.75 43.28 77.17 43.07 74.93
OG0005259 54.59 67.30 54.48 70.99 55.76 81.31
OG0005260 47.74 57.87 48.33 58.15 48.04 62.30
OG0005261 46.81 31.50 47.62 33.47 46.13 31.81
OG0005262 47.87 87.95 48.67 93.98 48.84 90.46
OG0005263 49.85 80.86 50.15 83.28 50.00 81.89
OG0005265 53.69 84.94 53.55 85.48 61.97 77.22
OG0005266 48.93 77.25 49.57 81.12 49.14 78.97
OG0005267 63.29 89.59 61.93 88.70 64.30 93.76
OG0005268 51.69 72.23 51.45 73.88 51.35 71.85
OG0005269 48.23 60.71 48.80 62.67 49.59 55.74
OG0005270 51.33 74.79 52.69 77.02 51.78 77.43
OG0005271 54.12 69.29 56.24 72.63 51.21 67.74
OG0005272 58.61 96.64 58.36 94.64 59.67 96.68
OG0005273 53.93 82.22 54.59 84.74 55.82 91.44
OG0005274 48.15 53.05 48.14 53.53 47.50 53.42
OG0005275 43.54 61.80 43.82 64.04 43.54 61.80
OG0005276 49.24 63.33 42.05 55.42 39.29 45.63
OG0005277 49.20 66.88 49.52 69.37 49.25 68.56
OG0005280 58.70 84.06 59.27 78.81 60.07 84.33
OG0005281 44.86 34.59 45.20 33.33 44.59 33.51
OG0005282 54.50 94.21 64.24 79.10 53.08 93.71
OG0005283 50.80 94.80 51.06 94.07 52.60 97.67
OG0005284 61.28 92.92 61.08 91.98 61.35 94.69
OG0005285 58.68 85.71 54.28 88.89 59.15 90.26
OG0005286 51.14 77.19 48.99 83.22 51.07 77.78
OG0005287 49.61 73.40 47.23 81.78 50.84 95.80
OG0005288 50.51 81.74 50.49 85.23 49.20 82.88
OG0005289 47.31 47.88 47.03 47.03 47.31 48.16
OG0005290 38.83 43.69 48.25 50.00 49.12 50.00
OG0005291 45.07 40.46 45.23 40.82 44.97 40.67
OG0005293 49.81 61.89 52.67 61.25 52.78 60.58
OG0005294 42.35 65.89 42.45 65.69 42.35 64.52
OG0005295 44.94 37.43 44.63 38.42 44.35 38.42
OG0005296 47.10 61.84 45.93 65.07 46.86 62.32
OG0005297 50.06 89.51 49.68 89.51 49.81 90.79
OG0005299 57.84 97.27 55.42 95.22 56.73 96.01
OG0005301 48.64 87.10 49.32 90.54 48.53 88.46
OG0005302 59.68 90.48 60.94 91.32 58.92 88.62
OG0005303 55.97 96.15 57.68 95.83 55.59 95.48
OG0005305 44.78 75.90 45.58 77.91 45.78 77.11
OG0005306 60.62 89.61 62.54 91.36 61.88 91.19
OG0005307 40.70 32.93 40.66 33.28 40.92 32.75
OG0005308 49.28 89.42 49.31 86.11 49.13 87.54
OG0005309 49.88 85.36 49.88 86.85 46.53 80.08
OG0005310 47.09 31.28 46.72 32.58 47.09 31.79
OG0005311 46.09 73.39 45.14 73.94 46.35 76.11
OG0005312 54.46 80.16 54.94 88.07 52.48 85.81
OG0005313 48.69 90.21 49.27 91.86 48.08 83.01
OG0005314 48.83 88.60 50.35 91.12 49.53 89.02
OG0005315 51.22 93.27 52.44 93.62 53.12 94.79
OG0005316 46.98 73.23 47.31 64.59 46.55 72.29
OG0005317 57.71 85.17 55.65 89.12 56.89 89.44
OG0005318 46.50 54.09 46.69 54.86 46.51 52.12
OG0005319 42.86 46.43 42.92 45.13 43.81 45.13
OG0005320 52.43 86.73 49.14 85.71 49.14 84.73
OG0005321 48.99 74.40 49.43 76.10 48.90 74.38
OG0005322 45.08 60.15 46.30 70.08 47.54 82.11
OG0005324 60.37 85.93 63.08 89.23 60.69 85.61
OG0005325 61.81 98.49 64.14 97.51 62.87 97.95
OG0005326 50.29 78.36 46.92 66.52 52.61 79.08
OG0005327 62.04 95.92 54.17 93.18 61.06 96.08
OG0005328 52.49 79.50 53.46 79.08 52.64 78.88
OG0005329 46.67 58.96 46.51 61.63 47.09 59.88
OG0005331 44.66 73.00 45.02 73.95 44.64 72.80
OG0005332 52.44 93.78 53.26 92.61 52.83 94.35
OG0005334 48.62 53.29 48.79 56.06 52.58 58.22
OG0005335 56.82 65.94 55.80 67.15 57.11 68.14
OG0005336 46.68 75.10 46.81 70.74 46.68 73.86
OG0005337 53.93 76.12 51.77 73.63 51.76 73.48
OG0005338 49.51 37.22 49.79 38.06 49.93 36.98
OG0005339 39.66 38.34 43.98 41.86 43.11 39.54
OG0005340 36.28 38.05 36.73 38.05 37.17 37.17
OG0005341 40.55 42.75 51.77 58.33 42.01 50.93
OG0005343 50.35 65.55 50.35 68.30 50.35 66.57
OG0005344 51.00 90.84 50.78 92.94 51.84 92.65
OG0005345 40.29 31.14 40.73 32.12 38.52 33.92
OG0005346 52.90 89.76 69.23 70.37 55.99 87.04
OG0005347 47.37 95.61 48.91 96.51 47.37 94.74
OG0005348 44.66 80.34 44.38 81.46 47.86 90.60
OG0005350 46.67 38.47 46.67 39.98 47.05 38.80
OG0005351 55.39 78.05 56.19 80.76 54.97 78.53
OG0005352 41.99 57.92 42.68 56.39 46.46 64.82
OG0005353 49.46 67.89 48.08 65.68 49.03 68.05
OG0005355 47.62 83.96 48.01 85.29 49.77 91.80
OG0005356 55.69 98.02 60.66 90.00 60.72 93.01
OG0005357 52.97 64.53 52.70 67.55 52.88 64.52
OG0005358 48.04 62.84 48.34 62.54 47.24 61.40
OG0005359 45.33 36.45 45.33 38.32 45.33 37.38
OG0005360 46.93 80.05 47.22 83.65 47.00 80.89
OG0005361 50.25 75.25 49.94 78.19 50.04 73.30
OG0005362 41.16 47.20 41.61 47.87 41.79 65.82
OG0005363 47.53 76.16 48.48 78.79 48.09 77.66
OG0005364 44.66 41.42 44.82 40.45 43.75 41.67
OG0005365 57.54 63.10 57.51 62.85 57.34 62.70
OG0005366 51.52 93.56 51.33 91.67 50.28 93.56
OG0005367 43.83 51.98 44.27 53.30 44.08 52.84
OG0005368 49.48 82.54 49.67 84.11 49.55 82.97
OG0005369 48.78 51.65 54.91 60.43 49.01 51.13
OG0005370 60.87 83.69 59.53 81.13 60.81 83.28
OG0005372 51.91 90.20 53.50 93.15 51.91 90.24
OG0005373 44.61 72.22 44.99 73.47 44.98 72.70
OG0005374 45.43 71.98 46.24 74.23 45.14 71.99
OG0005375 56.34 81.44 57.54 84.75 56.62 82.64
OG0005376 41.21 34.59 42.37 35.07 40.85 34.76
OG0005377 50.00 71.06 49.36 73.19 45.66 59.09
OG0005378 50.52 73.90 49.38 75.27 50.61 71.02
OG0005379 65.43 91.13 65.32 85.56 61.19 90.94
OG0005380 49.15 83.87 49.05 84.69 52.81 84.40
OG0005382 57.93 85.23 59.00 86.84 61.07 85.49
OG0005383 38.07 50.00 38.35 46.59 38.35 47.73
OG0005384 49.35 51.95 48.89 61.90 48.56 64.22
OG0005385 45.64 43.01 45.58 41.73 45.32 40.75
OG0005386 55.36 84.12 54.87 88.54 53.31 82.14
OG0005387 48.94 97.02 48.30 97.02 48.94 98.30
OG0005388 46.11 75.82 45.47 75.31 49.31 75.69
OG0005389 48.81 65.55 49.73 66.60 49.19 64.66
OG0005391 47.24 57.52 47.59 57.77 47.31 56.53
OG0005392 43.44 67.84 42.38 64.44 42.62 67.14
OG0005393 43.77 59.05 44.21 58.66 45.74 60.07
OG0005395 42.15 80.84 42.31 84.62 42.31 81.54
OG0005396 44.93 64.98 46.31 56.68 47.72 61.46
OG0005397 45.65 54.83 45.65 55.80 45.58 55.49
OG0005398 43.41 32.42 42.93 31.35 43.44 33.33
OG0005399 52.53 86.75 50.57 81.30 55.04 87.32
OG0005400 46.71 99.53 46.10 98.86 46.51 99.77
OG0005401 63.94 93.73 63.73 92.96 64.35 94.44
OG0005402 42.96 72.92 43.36 94.53 43.56 90.98
OG0005403 43.96 49.44 43.89 49.94 44.07 48.87
OG0005404 45.02 65.29 45.85 68.10 45.80 60.54
OG0005405 53.87 81.65 53.24 82.90 52.84 82.22
OG0005408 43.52 39.96 46.85 51.57 46.85 50.50
OG0005410 46.34 69.11 45.26 77.47 46.85 69.37
OG0005412 50.44 79.91 49.80 75.00 50.70 83.22
OG0005413 46.71 92.18 46.50 93.42 46.09 92.59
OG0005415 42.61 54.30 44.49 56.72 42.71 56.56
OG0005417 55.79 84.16 55.42 84.75 55.65 85.27
OG0005418 51.90 74.56 51.96 77.53 52.12 75.78
OG0005419 41.29 40.00 41.71 38.92 42.13 42.99
OG0005420 48.37 75.48 48.91 78.22 46.70 76.64
OG0005421 47.67 60.05 54.07 91.33 47.56 59.27
OG0005422 45.40 63.79 44.66 71.50 45.56 66.86
OG0005423 52.33 64.67 45.97 60.08 47.92 58.46
OG0005424 50.42 88.14 52.63 86.05 50.28 88.07
OG0005425 47.66 91.67 46.16 90.49 47.87 91.26
OG0005426 46.24 42.77 46.39 44.28 46.17 42.88
OG0005427 46.97 54.15 47.50 56.92 47.23 54.68
OG0005428 41.44 45.45 40.00 47.57 39.72 46.41
OG0005429 48.02 66.09 47.28 72.28 48.28 71.26
OG0005430 46.47 47.42 46.46 48.11 44.88 47.96
OG0005431 60.75 75.93 61.61 83.97 62.34 83.77
OG0005432 51.93 92.98 45.66 91.87 51.93 93.33
OG0005433 45.54 54.26 45.31 53.12 45.51 54.69
OG0005434 45.98 61.23 47.07 66.67 44.82 56.37
OG0005435 49.15 59.24 49.28 66.03 49.18 62.62
OG0005436 49.41 76.26 50.00 78.39 48.79 77.31
OG0005437 54.63 72.68 48.84 71.97 54.48 75.62
OG0005438 53.74 86.92 52.34 86.92 52.34 85.98
OG0005439 47.79 90.69 47.80 91.75 47.80 90.29
OG0005440 50.48 89.13 49.07 91.55 48.39 88.73
OG0005441 55.00 93.53 54.94 92.22 48.56 93.53
OG0005442 49.34 74.64 47.88 74.81 48.81 76.45
OG0005444 55.70 85.66 53.52 86.86 54.55 86.59
OG0005445 58.18 74.21 53.49 64.84 59.79 73.95
OG0005446 41.82 64.95 41.95 64.69 41.75 64.69
OG0005447 47.56 62.34 49.69 67.92 47.31 59.36
OG0005448 50.38 83.62 50.48 86.29 50.38 82.86
OG0005449 48.33 55.64 47.78 54.50 47.96 55.32
OG0005450 38.06 25.68 41.52 28.28 41.57 27.99
OG0005451 40.90 38.75 40.66 40.43 44.64 48.22
OG0005452 53.30 70.18 47.79 57.96 52.51 70.26
OG0005453 59.23 92.06 57.29 90.60 56.97 90.79
OG0005454 51.87 87.97 48.26 92.43 50.74 89.41
OG0005455 47.22 73.61 50.67 84.56 50.34 79.19
OG0005456 50.48 82.11 51.29 83.92 57.58 71.72
OG0005457 47.61 92.03 49.00 92.83 47.84 81.54
OG0005459 50.00 56.25 47.73 51.52 50.65 48.71
OG0005460 49.81 80.92 48.79 89.37 46.24 90.23
OG0005461 50.75 72.71 51.47 71.46 49.60 72.30
OG0005462 48.51 78.27 53.34 76.79 47.67 78.76
OG0005463 50.34 83.24 51.82 88.61 50.44 81.30
OG0005464 42.98 51.45 43.51 52.04 43.21 50.52
OG0005465 59.29 79.29 52.73 77.73 51.66 78.20
OG0005467 42.72 67.01 41.09 61.43 42.94 67.31
OG0005468 50.00 75.24 51.58 79.05 51.22 75.61
OG0005469 46.69 40.97 48.88 56.52 46.27 45.50
OG0005470 42.46 28.54 42.57 29.02 43.76 27.23
OG0005471 57.74 91.97 63.75 92.83 63.97 92.28
OG0005472 54.00 90.06 55.25 89.86 56.18 91.70
OG0005473 48.87 66.80 49.79 67.56 50.53 78.37
OG0005474 50.92 85.04 51.19 87.00 51.33 86.47
OG0005475 52.38 77.78 55.97 83.07 57.98 92.64
OG0005476 41.96 52.55 43.90 47.80 43.56 47.80
OG0005478 54.25 93.88 54.73 94.26 49.71 93.54
OG0005479 54.51 78.49 54.96 80.87 55.00 79.58
OG0005480 60.39 79.87 60.88 61.90 44.49 51.97
OG0005481 45.24 72.62 45.54 72.62 45.83 71.43
OG0005482 47.27 86.96 48.36 89.98 47.57 86.86
OG0005483 51.59 73.87 51.75 77.39 51.24 76.24
OG0005484 43.43 64.98 43.46 66.56 43.12 64.88
OG0005485 61.54 55.97 61.77 55.29 61.24 51.24
OG0005486 55.06 81.36 54.80 82.73 55.31 82.05
OG0005488 42.81 70.00 46.45 74.95 46.56 69.27
OG0005490 49.80 77.44 50.12 80.80 52.85 80.82
OG0005491 51.37 65.89 51.56 66.36 51.24 65.49
OG0005492 50.81 61.04 52.27 63.64 55.80 88.39
OG0005493 44.60 51.50 44.71 48.97 44.09 51.76
OG0005495 50.84 66.31 52.25 70.63 55.95 66.36
OG0005497 48.08 50.48 49.21 50.79 50.00 58.27
OG0005499 53.07 72.31 48.81 83.40 48.59 82.29
OG0005501 44.44 80.68 44.69 81.16 42.07 60.61
OG0005502 56.74 89.57 58.49 85.38 52.87 72.85
OG0005503 49.28 76.95 50.36 80.26 49.38 76.13
OG0005504 48.34 71.31 48.97 69.45 48.75 71.73
