OG BAT_W-S BAT_S-W BRO_W-S BRO_S-W BGM_W-S BGM_S-W BGC_BAT BGC_BAT_pval BGC_BRO BGC_BRO_pval BGC_BGM BGC_BGM_pval ENC_BAT ENC_BRO ENC_BGM SCUO_BAT SCUO_BRO SCUO_BGM MILC_BAT MILC_BRO MILC_BGM BAT_4FDS BRO_4FDS BGM_4FDS
OG0003287 0.3540444 1.371486 5.244832 2.037302 3.109641e-14 -7.726013e-16 NA 0.9996938 NA 0.0759432 NA 0.999698 37.26059 38.06413 37.1404 0.4163395 0.3738848 0.4163395 0.3918673 0.4946946 0.3918673 0.7118644 0.7288136 0.7118644
OG0003288 1.645181 3.706923 12.24595 11.48093 27.79033 18.3534 NA 0.998777 NA 0.876575 NA 0.0924733 44.89496 44.72156 30.34236 0.4861484 0.2198119 0.4861484 0.6576651 0.4585823 0.6576651 0.9241379 0.9172414 0.9172414
OG0003290 14.50447 16.62318 65.12868 14.70061 5.188843 19.76077 NA 0.999945 1.728247 4.528705e-10 NA 0.9998977 47.55358 49.86449 53.43659 0.09307218 0.1323992 0.09307218 0.4689784 0.4746655 0.4689784 0.6119403 0.641791 0.6268657
OG0003291 1.344431 2.90323 6.672428 2.003229 3.745394 3.421067 NA 0.999897 NA 0.09843206 NA 1 56.99882 56.66546 57.6505 0.1280244 0.08457723 0.1280244 0.4324515 0.4297707 0.4324515 0.69 0.71 0.69
OG0003292 -8.065534e-16 -1.269891e-14 0.9905169 1.130335e-05 0.004882457 4.014377 NA 0.999503 NA 0.2129033 NA 0.999503 52.01365 52.57418 52.15115 0.2079645 0.2007831 0.2079645 0.2932935 0.3030376 0.2932935 0.5394737 0.5921053 0.5526316
OG0003293 7.839341e-15 2.289009e-15 1.047857 2.030782 0.05186555 2.994523 NA 0.9999936 NA 0.9999935 NA 0.9999935 44.15466 43.08674 43.96072 0.2668294 0.2851443 0.2668294 0.4198499 0.4453606 0.4198499 0.8141593 0.8053097 0.7876106
OG0003295 0.235151 1.710048 5.964941 5.593387 0.4600738 2.669063 NA 0.9999577 NA 0.7422267 NA 0.9999577 39.56703 44.80166 43.16528 0.3061149 0.2857542 0.3061149 0.4045616 0.4074075 0.4045616 0.828125 0.875 0.84375
OG0003302 0.235151 1.710048 5.964941 5.593387 0.4600738 2.669063 NA 0.9999577 NA 0.7422267 NA 0.9999577 39.56703 44.80166 43.16528 0.3061149 0.2857542 0.3061149 0.4045616 0.4074075 0.4045616 0.828125 0.875 0.84375
OG0003303 3.005034 11.73913 15.13622 24.58212 3.545398 15.9743 NA 0.9964391 NA 0.9964391 NA 0.9964391 56.40107 55.62274 55.60247 0.04325508 0.04378778 0.04325508 0.4753689 0.4781744 0.4753689 0.3973064 0.3872054 0.4006734
OG0003304 0.8684333 6.655465 18.06429 13.00479 1.449018 6.236136 NA 0.9997452 NA 0.288184 NA 0.9997467 51.13725 44.23155 50.21377 0.1774382 0.2851219 0.1774382 0.4310767 0.4930776 0.4310767 0.8358209 0.8358209 0.8507463
OG0003305 6.038707 9.391024 34.0553 24.94783 4.767501 8.660022 NA 0.9995197 NA 0.1146536 NA 0.9995197 42.40852 39.53328 41.46741 0.2604412 0.2868182 0.2604412 0.4657044 0.4811181 0.4657044 0.8210526 0.8684211 0.8473684
OG0003306 6.263925 17.45289 84.12369 37.51859 5.34026 30.78018 NA 1 1.016941 1.280277e-06 NA 1 41.56559 38.7705 42.06342 0.2292946 0.2741914 0.2292946 0.4816447 0.4897918 0.4816447 0.7420635 0.7857143 0.7539683
OG0003307 0.9527408 0.0483992 0.006229277 1.998238 1.005941 0.9979502 NA 0.2368077 NA 0.9999916 NA 0.9999593 59.27468 58.05866 58.43529 0.2030245 0.2031202 0.2030245 0.2435544 0.2335766 0.2435544 0.2786885 0.2622951 0.2459016
OG0003308 2.443139 3.798315 6.619745 2.974921 0.2339785 0.5891546 NA 0.9997215 NA 0.1513915 NA 0.9997214 31.41047 29.00496 30.12295 0.6270013 0.6653446 0.6270013 0.4459774 0.452643 0.4459774 0.9868421 0.9605263 0.9736842
OG0003309 6.915552 12.7487 25.6646 28.98711 6.773789 5.249489 NA 0.9949172 NA 0.7025916 NA 0.1193065 45.61809 42.63037 43.08131 0.2202314 0.2067305 0.2202314 0.4835484 0.4243947 0.4835484 0.8191489 0.7978723 0.8404255
OG0003311 2.349712e-14 -6.405181e-14 43.53655 110.4742 16.15527 16.48246 NA 0.9998737 NA 0.9998737 NA 0.8158051 52.68477 58.26668 35.28612 0.5855808 0.06422668 0.5855808 0.9095065 0.4865527 0.9095065 0.75 0.25 0.5625
OG0003312 0.009005209 0.03721753 32.78316 4.411312 2.205247 2.091497 NA 0.9893645 2.573889 1.393272e-08 NA 0.9094139 61 61 61 0.07092871 0.08889779 0.07092871 0.3773958 0.4316709 0.3773958 0.6170213 0.6382979 0.5957447
OG0003313 1.03241 1.029746 9.031715 5.017896 1.016515 4.011022 NA 0.9558036 NA 0.2260493 NA 0.9840661 48.66463 49.93558 48.51961 0.190602 0.2012743 0.190602 0.4256949 0.4356664 0.4256949 0.6861314 0.7007299 0.6715328
OG0003316 106.365 71.60349 33.60968 14.1008 2.668584 5.062665 0.5845124 0.0001701623 1.143897 0.0004676289 NA 0.9998421 39.97698 39.12588 39.97 0.3122265 0.3671532 0.3122265 0.4786362 0.5345904 0.4786362 0.867052 0.8612717 0.8381503
OG0003317 4.180755 2.27361 12.73394 9.168802 4.048031 9.11142 NA 0.486973 NA 0.4081686 NA 0.9945236 55.04684 50.61742 56.68581 0.09117276 0.1468066 0.09117276 0.4317737 0.4478127 0.4317737 0.45 0.45 0.45
OG0003319 12.41106 17.286 55.87616 41.28714 15.83226 26.73874 NA 0.9991829 NA 0.01684022 NA 0.9991829 43.96787 41.8527 43.77839 0.227258 0.2688405 0.227258 0.4663968 0.4941696 0.4663968 0.7548387 0.8193548 0.7677419
OG0003321 0.7402672 0.3081406 15.9234 6.672816 3.007972 7.936448 NA 0.4147518 NA 0.006966999 NA 0.9995874 61 61 61 0.07116956 0.06983081 0.07116956 0.3910899 0.4182111 0.3910899 0.5272727 0.5818182 0.4909091
OG0003322 28.80722 42.31386 13.55223 5.217368 51.21091 23.82675 NA 1 NA 0.005460507 1.109748 3.013017e-05 52.49781 37.51492 38.91237 0.4157048 0.3915763 0.4157048 0.5415744 0.5027427 0.5415744 0.7674419 0.8837209 0.9767442
OG0003326 0.001555036 0.000727989 26.24556 21.95492 0.8956039 3.719223 NA 0.9907469 NA 0.1413933 NA 0.9907511 47.48011 48.30756 46.20926 0.2362659 0.2262877 0.2362659 0.486811 0.4642912 0.486811 0.721519 0.7848101 0.7088608
OG0003327 -2.14389e-13 7.419208e-14 8.037968 9.010245 2.026768 6.999045 NA 0.9996673 NA 0.9996664 NA 0.9996672 55.31104 55.90186 55.74126 0.06261396 0.06050038 0.06261396 0.4584058 0.4596652 0.4584058 0.3548387 0.3732719 0.3640553
OG0003328 6.613562 8.110781 34.66104 64.14378 4.964199 6.462785 NA 0.9998627 NA 0.9998628 NA 0.9998626 49.60919 54.58158 51.2819 0.1521889 0.1460785 0.1521889 0.424591 0.4540027 0.424591 0.6666667 0.6576577 0.6666667
OG0003329 10.36685 16.80171 17.87932 11.42935 1.895814 1.549471 NA 1 NA 0.04139435 NA 0.3353819 50.47777 43.26531 61 0.1097215 0.2606631 0.1097215 0.4397639 0.5159995 0.4397639 0.4347826 0.4782609 0.4782609
OG0003330 0.07444168 1.454372 8.001627 7.038543 0.966601 0.003517067 NA 0.9999805 NA 0.7529952 NA 0.2457267 44.51609 42.88079 43.50761 0.2429302 0.2563051 0.2429302 0.4036325 0.4230057 0.4036325 0.7816901 0.7746479 0.7887324
OG0003332 4.194441 9.164182 34.79694 14.04787 7.150881 11.35536 NA 0.9948393 1.263546 0.000291199 NA 0.9948393 38.81601 37.58512 39.29083 0.2820156 0.3049392 0.2820156 0.4512312 0.4798855 0.4512312 0.741573 0.752809 0.7303371
OG0003334 10.17108 6.854638 26.79792 13.03305 8.009418 22.44824 NA 0.1180153 NA 0.005415833 NA 0.9996363 35.67706 33.00792 36.38886 0.3472832 0.4527471 0.3472832 0.4498323 0.4865312 0.4498323 0.9126214 0.9029126 0.9126214
OG0003336 2.720519 5.136749 30.38083 11.32427 5.139524 13.07219 NA 0.9995802 NA 0.001921381 NA 0.9995802 55.32058 51.35467 54.23986 0.09072483 0.1173455 0.09072483 0.4496578 0.4487388 0.4496578 0.6785714 0.7244898 0.6581633
OG0003339 1.801808 9.490719 15.30353 4.294656 0.5719583 1.906161 NA 1 NA 0.003919128 NA 1 49.97917 34.48044 38.35933 0.3873437 0.4352721 0.3873437 0.4367539 0.4800353 0.4367539 0.8640777 0.9223301 0.8932039
OG0003340 5.583942 13.01923 44.30216 26.96916 4.413777 8.796328 NA 0.989988 NA 0.01708949 NA 0.989988 32.78071 31.54676 32.40099 0.5141203 0.5256996 0.5141203 0.4726488 0.4869934 0.4726488 0.9638554 0.9518072 0.9879518
OG0003341 0.3118737 0.06384064 5.057988 5.089207 1.020342 0.04198925 NA 0.68739 NA 1 NA 0.4538581 51.47678 50.81833 51.54884 0.1348732 0.1403277 0.1348732 0.4119304 0.4155518 0.4119304 0.2314815 0.2314815 0.2314815
OG0003342 0.3798011 2.21015 6.441358 8.912554 0.5544859 3.39345 NA 0.999499 NA 0.9994975 NA 0.999497 56.90598 55.97772 55.6452 0.1151836 0.1181436 0.1151836 0.4261702 0.4348637 0.4261702 0.6121212 0.6242424 0.6060606
OG0003343 0.01519465 0.01598934 9.878067 4.451511 0.2930995 7.829206 NA 0.9917863 NA 0.1163934 NA 0.9917863 50.33152 52.50512 51.64384 0.1429293 0.1936489 0.1429293 0.4048896 0.4208498 0.4048896 0.6732673 0.7326733 0.6831683
OG0003345 4.869292 14.99085 51.48134 21.84716 13.34506 34.39108 NA 0.9867692 1.045381 8.101464e-05 NA 0.9867692 40.95487 39.23027 39.44739 0.30944 0.3157776 0.30944 0.4771276 0.4815901 0.4771276 1 1 1
OG0003346 3.074435 6.534731 8.52257 3.37534 0.3183073 2.274931 NA 1 NA 0.05503878 NA 0.9998486 48.32362 48.92791 48.12432 0.2270999 0.2473031 0.2270999 0.3681513 0.368926 0.3681513 0.6666667 0.6944444 0.6805556
OG0003347 5.652008 10.70485 9.997955 13.03396 20.97188 30.64654 NA 0.9893226 NA 0.9893226 NA 0.9893226 33.72675 32.57049 35.78081 0.4467404 0.5150115 0.4467404 0.4668696 0.472665 0.4668696 0.9583333 0.9416667 0.9083333
OG0003348 4.735897 5.784926 37.10695 11.65291 4.303144 14.546 NA 0.9969826 1.177903 0.0001248442 NA 0.9969824 53.1194 51.92722 55.48029 0.0782134 0.09577018 0.0782134 0.4423266 0.4578637 0.4423266 0.6909091 0.7363636 0.6863636
OG0003349 5.304018 5.437562 6.524789 13.18923 0.4420839 4.372315 NA 0.9546497 NA 0.9999574 NA 0.9999533 32.12972 33.0538 32.66447 0.5087359 0.50317 0.5087359 0.3944464 0.427887 0.3944464 0.9479167 0.8854167 0.9375
OG0003350 0.7829965 10.92971 12.13738 7.3144 14.99226 36.42076 NA 0.9937291 NA 0.1979155 NA 0.993729 40.94133 39.79967 45.5901 0.2049888 0.3295635 0.2049888 0.4651528 0.4652331 0.4651528 0.7472527 0.7912088 0.7582418
OG0003351 1.035876 1.737094 8.091269 5.990964 0.03161874 3.931314 NA 0.9992619 NA 0.510427 NA 0.9992619 57.89026 58.51626 58.02673 0.09036659 0.08628076 0.09036659 0.4320836 0.4343701 0.4320836 0.5363636 0.5681818 0.5409091
OG0003352 2.125164 0.293337 4.05614 11.11221 10.00884 2.057211 NA 0.1289575 NA 1 NA 0.006092099 51.54025 52.38974 52.23801 0.1297268 0.1198829 0.1297268 0.399236 0.4007375 0.399236 0.5740741 0.5555556 0.6481481
OG0003353 28.80472 56.12247 10.84713 1.136841 1.063376 4.353087 NA 0.9995745 2.279269 0.0008379626 NA 0.9995745 53.09085 39.34817 40.0157 0.4009732 0.4128339 0.4009732 0.48977 0.5170326 0.48977 0.6885246 0.7540984 0.7540984
OG0003354 0.8692506 8.380729 24.37787 18.89302 3.012179 8.116158 NA 0.9998418 NA 0.1873891 NA 0.9998418 51.18617 44.05639 50.50073 0.1416431 0.2051419 0.1416431 0.4600658 0.5278607 0.4600658 0.6833333 0.7166667 0.6833333
OG0003355 3.094439 13.12595 11.02999 12.63493 59.14848 58.61497 NA 0.9996713 NA 0.9996741 NA 0.550728 34.14668 33.91608 29.7158 0.5265854 0.4346532 0.5265854 0.5962865 0.4611447 0.5962865 0.9381443 0.9278351 0.9484536
OG0003356 22.55857 8.348104 11.77274 3.244035 44.98189 51.01548 2.542523 6.597917e-05 3.543631 0.0004035071 NA 0.9996931 50.61281 43.06498 49.06034 0.2049179 0.2612222 0.2049179 0.4712899 0.5264488 0.4712899 0.8317757 0.8691589 0.8224299
OG0003357 0.07235912 1.01262 4.488994 5.193413 0.05714149 2.996572 NA 0.9999683 NA 0.9999684 NA 0.9999684 37.09586 35.764 37.70727 0.4425366 0.4482139 0.4425366 0.3493149 0.3912481 0.3493149 0.9358974 0.9358974 0.9102564
OG0003358 7.692164 7.302339 11.43306 14.01409 6.129213 13.85575 NA 0.6058239 NA 0.9996825 NA 0.9996824 33.1662 32.67932 33.18611 0.4934235 0.4706587 0.4934235 0.3992303 0.4689336 0.3992303 0.961039 0.9480519 0.9350649
OG0003360 3.756396 5.838191 1.700103 1.567904 1.963516 1.406074 NA 0.9999682 NA 0.9999682 NA 0.7807043 39.5568 28.03366 40.39401 0.3415182 0.7111394 0.3415182 0.4027991 0.5831742 0.4027991 0.9824561 0.9824561 0.9824561
OG0003361 2.097842 4.258864 14.75192 32.8448 4.271632 1.360102 NA 0.999865 NA 0.9999655 NA 0.001540432 28.66664 30.87869 30.66287 0.5543244 0.5260922 0.5543244 0.4910485 0.5018139 0.4910485 0.98 0.98 0.98
OG0003362 7.826479 4.106641 28.8491 26.76128 7.793716 3.991985 NA 0.1190157 NA 0.3782977 NA 0.1406167 56.10194 58.88914 55.91726 0.08249123 0.1119651 0.08249123 0.440356 0.4508662 0.440356 0.4927536 0.4637681 0.4637681
OG0003364 3.726093 2.21393 10.85064 19.33518 8.760214 10.31018 NA 0.333804 NA 0.999868 NA 0.9999399 42.66877 50.8397 50.64077 0.3759855 0.3789972 0.3759855 0.3986038 0.4326862 0.3986038 0.8536585 0.7317073 0.7804878
OG0003365 1.920168 6.727896 36.00489 17.94259 27.13352 46.60739 NA 0.9999245 1.136176 0.0007484266 NA 0.9999245 48.46145 44.51184 52.44027 0.1104396 0.19988 0.1104396 0.4685917 0.4826932 0.4685917 0.8541667 0.8541667 0.875
OG0003366 3.78283 7.928908 44.29247 21.81963 8.226136 13.09734 NA 0.9966545 NA 0.001160452 NA 0.9966545 35.89723 33.215 35.71609 0.3767436 0.4215815 0.3767436 0.4585348 0.4840714 0.4585348 0.8955224 0.9253731 0.8731343
OG0003368 4.773592 20.08748 50.04633 40.00285 7.50687 20.84783 NA 0.9999626 NA 0.1256902 NA 1 34.82023 34.99224 35.21467 0.4186788 0.4286454 0.4186788 0.4969942 0.503101 0.4969942 0.8798077 0.8894231 0.8894231
OG0003369 9.948603 15.4144 93.00984 57.65062 22.40886 32.66581 NA 0.9705239 0.9708506 2.139731e-05 NA 0.970524 57.06057 56.17179 57.21749 0.05527282 0.06469498 0.05527282 0.4825421 0.4863747 0.4825421 0.9487179 0.9230769 0.9230769
OG0003371 11.0569 12.38652 31.87695 22.78667 10.12571 10.45375 NA 0.9692028 NA 0.02610004 NA 0.7524071 41.17376 39.59386 40.55227 0.2301664 0.2744482 0.2301664 0.4912358 0.513217 0.4912358 0.8522727 0.875 0.8295455
OG0003372 1.712224 3.717623 8.907079 3.989302 2.056374 6.138597 NA 0.9986805 NA 0.1262707 NA 0.9986805 44.69109 43.59591 43.7733 0.2826534 0.2903822 0.2826534 0.4758657 0.4774582 0.4758657 0.8423913 0.8641304 0.8315217
OG0003373 2.463855 1.420769 8.043457 5.033997 1.98316 3.70464 NA 0.5063229 NA 0.238853 NA 1 50.65478 46.90335 47.94073 0.1810407 0.2413989 0.1810407 0.3223979 0.344316 0.3223979 0.375 0.3125 0.3125
OG0003375 0.214814 3.895999 34.21032 7.518715 1.20493 4.060508 NA 0.9999343 1.47797 1.008658e-05 NA 0.9999329 55.08765 47.71473 53.33301 0.1541282 0.2023101 0.1541282 0.3971568 0.4421999 0.3971568 0.7181818 0.7727273 0.6909091
OG0003376 57.84278 46.56787 20.95288 25.85999 24.57323 27.10114 NA 0.1301179 NA 0.999575 NA 0.9995748 43.48877 51.32701 51.29813 0.1861143 0.2105471 0.1861143 0.4186666 0.4247863 0.4186666 0.8723404 0.8297872 0.8723404
OG0003377 2.453529 14.68383 55.43092 25.77216 2.226118 17.16605 NA 0.9992562 0.8291426 0.0003191252 NA 0.9992562 37.59053 35.48714 37.41882 0.3288564 0.3759224 0.3288564 0.4691416 0.4789949 0.4691416 0.8727273 0.9 0.8909091
OG0003378 11.31454 6.603882 11.91032 10.70015 6.85911 17.6578 NA 0.1337217 NA 0.6334582 NA 0.9999419 39.15511 39.02845 50.45028 0.2092886 0.3055169 0.2092886 0.3707716 0.4215551 0.3707716 0.8421053 0.8947368 0.8947368
OG0003379 1.172877 8.886072 6.179491 5.959545 0.08601146 3.86501 NA 0.9998599 NA 0.8559128 NA 0.9998599 38.07808 37.31882 37.54374 0.3324037 0.3406485 0.3324037 0.4582669 0.463823 0.4582669 0.8373494 0.8313253 0.8192771
OG0003382 11.53572 15.87343 38.69838 22.18211 6.271139 8.567267 NA 0.9997694 NA 0.03203792 NA 0.9997694 40.50859 39.79473 40.48311 0.3201758 0.3334611 0.3201758 0.455754 0.4635144 0.455754 0.9555556 1 0.9555556
OG0003384 1.065589 3.09942 5.108141 7.431261 1.638665 10.95307 NA 0.9994187 NA 0.9994192 NA 0.9994185 50.95815 50.54471 51.32355 0.1318473 0.1414465 0.1318473 0.4315891 0.4418067 0.4315891 0.7901235 0.8024691 0.8024691
OG0003385 0.2320077 10.074 9.077869 5.919861 1.099068 6.94106 NA 0.999952 NA 0.3513895 NA 0.9999444 31.19607 29.66814 30.8787 0.6029866 0.6273426 0.6029866 0.4761241 0.4749867 0.4761241 0.8891967 0.9196676 0.8975069
OG0003387 1.720276 3.959824 32.89206 9.104322 11.78047 9.163955 NA 0.9992218 1.332038 5.161935e-05 NA 0.4422287 47.65833 46.29856 47.21458 0.1432286 0.1508906 0.1432286 0.4718129 0.4931429 0.4718129 0.7457045 0.8041237 0.742268
OG0003388 2.192338 3.679891 8.938097 5.637714 6.786777 12.38157 NA 0.9999703 NA 0.1649976 NA 0.9999703 46.95825 49.85291 46.39306 0.2084301 0.2133396 0.2084301 0.4372705 0.4191527 0.4372705 0.6875 0.6875 0.703125
OG0003389 9.995797 8.861169 28.94459 21.80783 8.285358 12.48723 NA 0.709081 NA 0.2341569 NA 0.9997574 52.70424 51.66411 55.7598 0.08581256 0.1077863 0.08581256 0.4434945 0.4463541 0.4434945 0.7924528 0.7735849 0.7924528
OG0003390 1.222791 4.812541 20.45332 10.09857 3.125184 1.770431 NA 0.9918694 NA 0.04118665 NA 0.430106 32.68384 33.55952 31.77318 0.4565549 0.463174 0.4565549 0.4484578 0.452348 0.4484578 0.9130435 0.9347826 0.9130435
OG0003391 1.97424e-14 -4.012285e-14 1.169585 2.267129 0.1811831 3.279551 NA 0.9999579 NA 0.9999579 NA 0.999958 49.45767 47.27396 48.40042 0.1793759 0.1798192 0.1793759 0.3892004 0.393418 0.3892004 0.4615385 0.3076923 0.3846154
OG0003392 1.980073 2.570264 35.55025 34.61525 13.19483 12.64344 NA 0.9968589 NA 0.9968589 NA 0.9968589 36.67935 35.32775 35.37491 0.3774765 0.3751789 0.3774765 0.4847054 0.4942921 0.4847054 0.7230769 0.7076923 0.7076923
OG0003393 5.174094e-15 -1.708988e-14 10.75506 10.44669 1.191153 3.200272 NA 0.99976 NA 0.6119499 NA 0.99976 52.21773 48.23416 50.33974 0.3957914 0.3827657 0.3957914 0.3772656 0.3949529 0.3772656 0.7 0.7 0.7
OG0003394 0.5545088 0.571696 11.59035 3.440949 2.955143 7.345578 NA 0.9090343 NA 0.0183344 NA 0.9981891 28.68164 29.53843 29.96399 0.6078657 0.6309058 0.6078657 0.5074399 0.5398354 0.5074399 0.9590164 0.9672131 0.942623
OG0003395 0.0005067666 0.0008557406 1.13416 3.045355 4.520921 9.087718 NA 0.9957938 NA 0.9957938 NA 0.9957938 55.36256 56.44001 55.88577 0.1851102 0.1693782 0.1851102 0.3854733 0.349704 0.3854733 0.3888889 0.3518519 0.3703704
OG0003397 2.260153 4.718691 21.10763 19.62658 5.04706 9.107457 NA 0.999898 NA 0.6665792 NA 0.9998903 54.14953 53.97817 56.53955 0.1739836 0.2328511 0.1739836 0.433517 0.4455966 0.433517 0.5833333 0.6041667 0.5833333
OG0003398 3.212031 4.70703 10.54358 9.996694 1.834596 7.29664 NA 0.9988497 NA 0.8102467 NA 0.9988497 40.96073 41.93526 42.86691 0.2854732 0.3000517 0.2854732 0.445193 0.4520309 0.445193 0.8081395 0.7965116 0.7848837
OG0003399 1.033841 2.046482 1.623237 7.001744 2.547792 1.024013 NA 1 NA 0.9999454 NA 0.3444407 53.57275 47.18968 52.38786 0.2095695 0.2440463 0.2095695 0.3547781 0.3466807 0.3547781 0.4655172 0.4482759 0.4827586
OG0003400 4.863694 8.204851 3.368872 5.626228 0.1757305 1.994902 NA 1 NA 1 NA 1 35.82451 36.50233 34.11611 0.5262341 0.4503882 0.5262341 0.4027472 0.3621355 0.4027472 0.9230769 0.9340659 0.9340659
OG0003401 15.62229 23.44121 37.14665 23.68926 59.44356 73.46315 NA 0.999262 NA 0.01008915 NA 0.999262 45.8376 44.86742 40.89128 0.3218611 0.2482207 0.3218611 0.5282549 0.5051765 0.5282549 0.8444444 0.9111111 0.8444444
OG0003402 3.771755 24.76611 29.50799 31.06774 3.297903 22.81466 NA 1 NA 1 NA 1 46.34215 46.03489 46.20606 0.1787484 0.1812998 0.1787484 0.4814776 0.4833307 0.4814776 0.6296296 0.6481481 0.6419753
OG0003403 0.4320172 5.122229 17.04874 4.596821 0.4302507 5.097837 NA 0.9998185 NA 0.001518981 NA 0.9998185 53.84755 47.80598 53.95668 0.1986873 0.2614107 0.1986873 0.3748675 0.4233259 0.3748675 0.6962025 0.7974684 0.7088608
OG0003404 29.15138 61.25386 53.22442 16.66237 25.92791 31.56246 NA 0.8767658 2.382877 8.471024e-11 NA 0.8767657 40.4599 29.44185 40.13687 0.2666279 0.4967287 0.2666279 0.4643174 0.5830266 0.4643174 0.8362069 0.862069 0.8362069
OG0003406 0.2236883 2.540136 7.139178 8.737878 9.329882 4.858346 NA 0.9999359 NA 0.9999355 NA 0.1477383 32.89176 32.22228 33.14042 0.4655798 0.4863423 0.4655798 0.4507105 0.4617298 0.4507105 0.9234973 0.9289617 0.9234973
OG0003407 7.959051 3.796353 12.34647 7.877877 4.351115 5.900661 NA 0.1487604 NA 0.3291575 NA 0.9997127 53.97085 53.98767 52.58733 0.07622421 0.06581426 0.07622421 0.4483843 0.4456099 0.4483843 0.3362832 0.300885 0.300885
OG0003408 0.01913619 1.032835 20.31406 7.115678 2.08672 3.983102 NA 0.999935 NA 0.999935 NA 0.9999351 50.6301 49.96071 50.56957 0.1181012 0.129964 0.1181012 0.4330912 0.4486609 0.4330912 0.8016529 0.8016529 0.8016529
OG0003411 9.641414 10.02787 37.86244 10.83167 2.681764 9.376683 NA 0.9396871 1.9633 3.854509e-07 NA 0.999874 38.76152 36.84927 39.30179 0.3874888 0.4367925 0.3874888 0.4696093 0.5034229 0.4696093 0.8504673 0.8691589 0.8364486
OG0003412 4.369376 1.782349 18.68737 9.097814 2.194559 2.604999 NA 0.1783723 NA 0.03648684 NA 0.9949579 43.68378 42.11281 42.83966 0.279866 0.2697519 0.279866 0.4431034 0.4315218 0.4431034 0.7841727 0.8273381 0.7913669
OG0003413 8.018349 11.70424 6.980602e-14 6.940464e-14 9.430387 11.67573 NA 1 NA 1 NA 1 40.40018 37.98397 41.36713 0.3859511 0.3679153 0.3859511 0.399143 0.4316068 0.399143 1 1 1
OG0003414 0.1950006 2.130913 11.20626 2.82417 0.6860276 1.840691 NA 0.9992544 NA 0.002608701 NA 0.9992544 54.438 45.80136 52.89447 0.1613308 0.2898658 0.1613308 0.4092525 0.4956335 0.4092525 0.7032967 0.7692308 0.7252747
OG0003415 4.413513 6.19647 48.68547 44.41739 17.09634 10.22114 NA 0.9999783 NA 0.2918165 NA 0.04355676 44.08929 40.28594 41.8597 0.2568286 0.2934033 0.2568286 0.4940786 0.5174333 0.4940786 0.7890295 0.7974684 0.8016878
OG0003416 0.01806946 2.307597 2.012257 1.990881 1.405844 2.261623 NA 0.9995119 NA 0.9998187 NA 0.9998186 60.54294 59.51036 59.48142 0.1180873 0.1074221 0.1180873 0.3526415 0.3759437 0.3526415 0.5263158 0.5789474 0.5657895
OG0003417 3.773763 4.301647 61.11184 21.62171 0.3804289 3.809901 NA 0.9906557 1.236535 4.571965e-07 NA 0.9906557 32.62113 29.73851 32.97124 0.4619131 0.5531609 0.4619131 0.4785764 0.5363312 0.4785764 0.9675926 0.9768519 0.962963
OG0003420 0.6551012 2.391021 31.11367 28.97524 20.66474 36.71822 NA 0.994808 NA 0.6293675 NA 0.9948082 46.42109 39.36507 50.00532 0.1431606 0.2839019 0.1431606 0.4678374 0.5032884 0.4678374 0.8378378 0.8513514 0.8243243
OG0003422 5.493165 8.744641 19.20766 13.73827 9.91225 4.718863 NA 0.9996948 NA 0.1563966 NA 0.05981849 32.67267 30.98415 30.93296 0.5880803 0.6066869 0.5880803 0.4877504 0.5118567 0.4877504 0.9574468 0.9787234 0.9858156
OG0003424 0.01480103 0.8875505 0.01395944 2.886709 0.1133075 1.986057 NA 1 NA 1 NA 1 57.13014 57.00052 57.75937 0.09451397 0.0947615 0.09451397 0.3771832 0.3770743 0.3771832 0.4132231 0.3966942 0.4132231
OG0003425 0.2211177 2.51722 5.001209 6.117258 4.308906 2.031036 NA 0.9995817 NA 0.9995815 NA 0.30194 34.07573 34.14865 33.6418 0.4238511 0.41673 0.4238511 0.4048424 0.4116728 0.4048424 0.9666667 0.9555556 0.9777778
OG0003427 1.895323 6.83024 28.77093 24.78397 2.287793 14.03281 NA 1 NA 0.4588974 NA 0.999861 54.91917 52.6793 54.90254 0.08019786 0.1012754 0.08019786 0.4703621 0.4785683 0.4703621 0.5519481 0.5714286 0.5584416
OG0003430 3.506923 2.39479 30.49833 38.22828 24.31584 25.78772 NA 0.1305433 NA 0.9996629 NA 0.9997557 36.7226 38.23571 36.81606 0.4152271 0.3436126 0.4152271 0.4703458 0.4507345 0.4703458 0.9237288 0.9067797 0.9152542
