OG BAT_1+2_gc BAT_3rd_gc BRO_1+2_gc BRO_3rd_gc BGM_1+2_gc BGM_3rd_gc
OG0005807 46.30 80.25 45.73 82.93 47.40 80.50
OG0005808 48.88 60.61 49.12 62.85 48.98 60.34
OG0005809 45.28 56.25 45.24 59.52 44.38 60.87
OG0005810 49.70 81.46 50.00 83.71 49.48 81.76
OG0005811 42.64 35.03 42.55 39.41 42.22 32.67
OG0005812 43.28 66.39 44.96 68.07 43.70 67.23
OG0005814 32.84 38.06 39.11 44.58 39.05 44.53
OG0005815 56.90 96.90 57.16 97.85 56.90 97.86
OG0005816 54.61 73.40 55.54 78.93 54.61 75.53
OG0005817 58.46 85.50 58.65 90.07 55.62 77.75
OG0005818 40.84 53.48 41.89 55.25 39.84 49.07
OG0005820 48.63 70.22 48.74 73.96 48.57 70.83
OG0005821 48.70 91.88 50.50 77.96 50.59 82.60
OG0005822 55.91 68.37 57.57 74.31 56.25 71.00
OG0005823 62.59 88.49 61.88 92.72 58.49 79.62
OG0005824 44.69 59.29 44.69 65.49 44.69 59.29
OG0005825 47.23 59.05 47.76 62.01 47.02 60.66
OG0005827 48.32 53.02 47.83 51.08 47.68 49.86
OG0005828 46.08 59.04 44.61 55.31 44.22 54.34
OG0005829 51.86 78.43 51.79 79.37 51.76 78.91
OG0005830 53.66 78.26 53.68 81.34 57.57 81.70
OG0005831 48.49 53.61 48.62 54.42 48.69 54.42
OG0005832 42.31 35.73 41.83 37.41 42.17 37.59
OG0005833 48.72 85.27 49.14 84.70 48.71 83.60
OG0005835 52.71 83.38 53.30 84.75 53.10 82.84
OG0005837 51.19 87.75 52.75 91.90 51.50 87.30
OG0005838 47.55 66.70 48.05 67.56 47.55 67.04
OG0005839 40.92 56.28 42.02 52.56 40.92 56.13
OG0005840 47.04 72.41 48.55 75.43 46.97 72.95
OG0005841 55.54 78.84 55.70 80.74 55.58 78.93
OG0005842 54.51 77.20 57.81 86.49 55.99 79.62
OG0005845 49.33 85.22 55.02 89.16 53.30 89.30
OG0005846 65.44 96.53 64.88 96.61 65.22 97.12
OG0005848 50.00 40.17 49.90 40.83 49.90 40.59
OG0005849 44.34 63.42 44.51 66.08 44.51 65.29
OG0005852 48.23 79.03 48.75 77.14 48.75 76.28
OG0005853 42.06 66.03 40.32 63.81 37.71 53.07
OG0005854 48.26 68.45 48.38 68.98 48.38 68.06
OG0005855 57.01 71.12 57.34 76.25 58.54 69.18
OG0005856 52.91 64.53 53.34 65.99 52.61 64.74
OG0005857 48.37 66.30 48.73 69.45 48.36 68.00
OG0005858 47.43 69.29 47.25 69.57 46.18 66.15
OG0005860 44.69 53.75 45.26 57.37 45.48 55.85
OG0005861 62.26 97.64 63.41 95.53 62.98 94.59
OG0005862 55.08 67.90 55.50 71.01 55.22 68.20
OG0005863 55.68 80.23 56.05 89.14 52.91 75.85
OG0005864 43.93 63.58 44.06 66.96 44.22 64.45
OG0005865 48.06 72.22 48.06 72.50 47.92 71.67
OG0005866 48.48 65.38 52.81 74.71 54.95 71.88
OG0005867 51.83 77.52 57.64 79.90 57.14 77.94
OG0005868 52.65 85.00 52.78 88.00 52.00 87.48
OG0005869 59.33 86.82 59.10 87.95 58.56 84.89
OG0005871 52.43 82.26 52.85 83.90 51.87 80.90
OG0005872 39.19 38.51 39.19 37.84 39.19 38.51
OG0005873 55.14 82.27 55.83 86.22 55.14 80.85
OG0005875 46.91 35.06 46.59 34.98 46.74 35.06
OG0005876 59.33 96.73 59.44 97.31 60.75 96.45
OG0005877 45.17 66.76 45.47 66.95 45.16 65.81
OG0005878 51.83 82.32 53.37 85.15 51.71 82.24
OG0005879 47.27 90.00 47.49 88.61 47.39 90.68
OG0005880 52.67 86.47 41.54 73.53 43.30 70.88
OG0005881 48.01 73.55 51.15 79.61 47.45 73.30
OG0005882 52.59 91.07 53.78 84.33 52.47 89.52
OG0005883 52.74 83.03 52.91 74.11 51.36 76.02
OG0005884 41.42 58.88 42.65 60.29 41.56 59.27
OG0005885 45.94 87.51 46.34 90.65 46.26 89.20
OG0005888 53.38 71.12 53.38 74.44 53.38 68.69
OG0005889 48.51 65.68 48.51 65.49 53.70 77.98
OG0005890 51.03 81.87 50.26 79.86 49.92 74.77
OG0005893 50.10 92.88 53.06 93.88 51.47 94.71
OG0005896 49.15 61.15 50.93 61.34 48.93 61.97
OG0005897 56.43 80.86 56.60 79.93 55.93 79.09
OG0005898 54.25 87.03 55.26 90.23 54.25 88.28
OG0005899 39.90 56.79 39.84 58.51 40.15 55.59
OG0005901 41.08 46.16 41.64 47.91 41.46 46.68
OG0005902 53.64 94.77 52.90 93.58 53.53 94.99
OG0005903 45.87 56.32 47.02 65.43 46.49 61.89
OG0005904 59.92 94.68 62.12 96.63 60.11 93.28
OG0005905 57.96 83.81 57.01 83.63 58.65 84.16
OG0005906 43.29 43.59 42.31 42.97 42.50 42.91
OG0005907 46.49 51.45 46.37 48.60 46.48 51.70
OG0005908 48.20 67.68 46.86 80.00 48.06 66.02
OG0005909 54.72 75.58 55.14 78.12 54.82 75.96
OG0005910 49.06 86.92 49.81 88.22 49.16 88.18
OG0005911 55.72 90.06 52.09 89.46 58.68 92.67
OG0005912 58.46 76.86 58.46 76.47 58.04 75.56
OG0005916 49.85 71.49 51.25 73.60 51.13 70.19
OG0005917 54.35 52.81 54.68 54.62 54.80 53.16
OG0005918 54.90 81.21 55.63 87.15 53.53 85.92
OG0005919 41.35 60.50 41.64 62.46 41.35 60.50
OG0005921 49.22 75.95 50.72 80.86 49.44 76.63
OG0005923 57.50 70.88 55.49 78.39 57.88 70.66
OG0005924 41.04 61.88 42.60 55.18 41.04 62.87
OG0005925 46.98 82.33 48.06 77.52 47.67 76.74
OG0005926 43.10 63.07 43.81 67.71 43.52 64.63
OG0005927 57.63 91.87 55.74 89.72 56.56 92.17
OG0005928 52.26 75.80 51.86 76.06 51.45 75.13
OG0005929 54.24 63.33 54.70 64.76 54.75 63.95
OG0005930 47.14 31.89 47.28 32.96 45.49 32.37
OG0005931 53.09 60.25 53.75 63.62 53.83 61.79
OG0005932 48.68 75.00 51.03 87.44 48.93 76.06
OG0005934 49.53 72.81 49.20 76.20 49.45 72.69
OG0005935 46.75 75.43 48.60 72.90 48.10 72.51
OG0005936 47.91 88.33 48.33 89.58 48.32 90.34
OG0005937 50.48 74.36 51.13 77.24 50.16 76.13
OG0005938 45.06 69.46 44.97 72.49 44.94 69.21
OG0005939 51.39 67.98 49.87 70.66 51.54 66.67
OG0005941 57.40 64.29 57.39 66.89 57.50 65.42
OG0005942 46.88 61.79 46.95 63.69 46.88 62.47
OG0005943 50.67 90.62 53.10 93.54 50.27 89.95
OG0005944 41.88 38.38 40.45 32.08 41.14 34.18
OG0005945 43.68 87.96 44.44 91.01 43.68 90.05
OG0005946 51.62 63.59 51.95 76.10 52.08 72.13
OG0005947 57.76 95.09 59.75 95.06 57.49 91.98
OG0005949 51.17 64.87 51.17 67.52 51.44 66.12
OG0005950 54.91 77.78 54.77 79.37 54.91 78.04
OG0005951 46.55 46.63 46.67 46.82 51.36 59.04
OG0005952 46.18 55.43 46.76 56.05 45.33 48.44
OG0005953 44.18 57.91 45.52 64.54 45.08 60.84
OG0005954 44.96 61.30 45.99 60.45 44.01 60.58
OG0005955 48.08 84.41 50.46 86.84 49.36 84.95
OG0005957 50.73 89.56 50.86 87.83 49.82 86.83
OG0005958 48.67 65.15 46.95 80.49 45.24 63.18
OG0005959 54.25 71.43 52.41 68.75 50.31 68.12
OG0005960 45.00 63.98 46.50 65.01 45.06 60.45
OG0005961 43.15 32.08 43.65 32.90 44.10 33.16
OG0005962 42.48 57.73 48.12 73.78 42.87 57.58
OG0005963 43.88 68.33 47.11 70.27 47.34 69.91
OG0005964 53.91 91.64 53.03 95.29 52.32 93.80
OG0005967 48.81 86.30 49.53 86.91 49.33 86.68
OG0005968 46.30 66.85 47.71 71.06 45.80 60.82
OG0005969 50.68 80.58 50.98 83.92 50.49 81.09
OG0005970 48.14 55.34 47.96 54.81 47.93 53.27
OG0005971 45.30 62.21 45.47 63.88 45.62 61.28
OG0005972 50.25 68.90 53.30 75.06 53.35 71.28
OG0005974 55.01 87.61 56.59 90.72 54.64 82.54
OG0005976 56.85 80.17 54.92 81.63 52.81 80.27
OG0005977 46.86 81.77 47.29 83.19 46.86 80.91
OG0005978 52.74 83.17 50.78 77.73 49.61 77.02
OG0005979 48.69 94.44 48.39 86.88 48.36 93.14
OG0005980 51.38 73.76 51.82 76.71 50.60 68.98
OG0005981 51.31 94.80 51.33 96.20 50.77 95.40
OG0005982 48.58 89.58 48.84 88.98 48.76 90.43
OG0005983 46.52 58.52 45.84 52.73 45.32 53.28
OG0005984 52.04 69.84 53.18 68.56 51.84 70.08
OG0005985 46.58 60.68 45.82 64.95 45.67 64.86
OG0005986 51.06 60.61 50.43 63.14 48.87 64.68
OG0005987 45.97 59.48 46.30 49.82 46.11 59.20
OG0005988 53.64 71.31 55.71 73.77 56.05 72.52
OG0005989 49.77 52.29 49.96 53.66 49.66 52.94
OG0005991 52.50 72.09 54.62 77.25 54.94 71.84
OG0005992 46.59 64.74 47.37 68.75 45.99 66.57
OG0005995 44.74 67.83 46.31 61.93 46.02 60.80
OG0005996 57.45 73.54 59.20 76.33 59.85 84.07
OG0005999 52.93 75.00 53.21 78.63 53.15 78.15
OG0006000 44.29 79.79 43.64 76.34 43.24 76.57
OG0006002 48.66 73.66 48.85 78.85 48.85 75.77
OG0006005 52.15 89.45 53.89 92.05 52.21 90.28
OG0006007 45.95 31.29 46.51 31.79 46.07 31.58
OG0006008 46.63 64.96 46.94 65.48 47.07 64.61
OG0006009 49.34 62.50 52.97 71.76 54.28 81.78
OG0006010 50.40 94.44 51.60 95.24 58.96 91.59
OG0006011 52.42 90.69 52.05 91.51 51.47 91.76
OG0006012 51.76 94.53 51.40 93.92 51.01 90.15
OG0006014 54.18 92.68 54.01 94.39 53.69 93.63
OG0006015 51.75 81.40 48.97 68.05 48.85 64.60
OG0006016 52.34 76.74 52.34 79.53 51.87 78.14
OG0006017 53.99 92.97 57.73 93.15 59.27 94.59
OG0006019 54.87 92.49 51.67 95.28 55.18 93.50
OG0006020 48.24 84.80 45.24 82.43 48.86 84.74
OG0006021 54.87 87.76 56.25 86.38 52.25 91.65
OG0006022 41.15 47.51 43.71 51.95 43.25 50.57
OG0006023 49.01 80.09 50.91 84.09 50.20 80.00
OG0006024 52.36 90.33 52.34 87.04 54.28 81.33
OG0006025 50.75 81.34 51.88 85.07 51.13 80.60
OG0006026 50.43 71.58 51.16 74.75 50.31 71.27
OG0006027 51.28 71.25 50.11 76.08 49.90 76.12
OG0006028 49.72 87.64 48.02 83.62 49.72 89.33
OG0006029 51.03 75.82 50.82 79.51 50.22 71.93
OG0006030 44.20 24.02 44.36 25.04 50.55 26.10
OG0006031 54.01 96.88 52.59 91.71 54.55 97.90
OG0006032 55.83 88.70 53.87 93.03 55.42 92.62
OG0006033 57.18 96.98 55.38 98.31 54.54 98.31
OG0006034 47.46 83.27 45.90 74.19 45.76 73.57
OG0006035 53.22 73.84 44.21 78.42 52.62 73.99
OG0006036 48.46 67.95 48.97 70.62 48.20 69.85
OG0006038 58.29 93.58 57.11 94.06 57.83 95.39
OG0006040 50.00 65.83 51.08 64.99 50.79 64.85
OG0006042 40.89 58.48 40.92 58.11 41.98 58.58
OG0006044 54.04 71.92 55.73 74.88 54.47 73.23
OG0006045 52.17 69.13 52.19 70.78 51.31 60.87
OG0006048 42.25 31.78 42.11 31.87 42.23 31.96
OG0006049 45.90 74.15 47.27 80.60 47.27 78.42
OG0006051 49.66 64.63 51.32 73.02 47.44 60.58
OG0006052 52.59 49.90 46.92 64.10 52.80 50.05
OG0006053 47.58 55.71 47.46 55.96 46.58 55.54
OG0006054 54.93 65.28 56.21 67.78 54.64 65.67
OG0006055 52.53 90.47 53.71 97.08 49.92 89.18
OG0006058 51.95 61.71 55.74 63.45 54.59 65.41
OG0006059 56.37 76.34 59.17 80.94 55.92 77.78
OG0006060 46.51 75.74 50.14 78.47 49.70 76.82
OG0006061 44.16 34.93 42.71 37.29 42.62 36.10
OG0006063 45.20 52.65 45.52 56.56 44.74 55.05
OG0006064 58.61 62.21 56.22 63.90 56.27 62.04
OG0006065 48.98 46.01 49.19 45.69 48.94 46.29
OG0006066 51.15 39.54 51.76 38.49 52.41 38.62
OG0006067 51.94 56.76 50.57 64.77 50.00 64.04
OG0006069 51.36 68.48 52.00 70.44 51.41 67.44
OG0006070 54.69 77.98 54.59 78.47 54.71 76.31
OG0006071 53.79 75.28 55.99 79.43 54.50 72.57
OG0006072 49.09 71.92 45.44 71.99 46.18 73.61
OG0006073 54.38 92.50 53.44 94.38 55.39 92.75
OG0006074 43.91 70.06 42.75 64.57 40.89 52.58
OG0006075 51.02 69.59 47.76 61.38 49.15 62.80
OG0006076 52.74 85.47 54.43 87.59 50.18 87.48
OG0006078 47.98 64.37 48.11 66.04 48.26 66.28
OG0006080 48.62 75.83 49.91 81.20 48.53 75.59
OG0006081 53.71 81.53 53.73 84.13 53.24 82.17
OG0006083 58.58 77.07 59.07 82.93 58.82 77.56
OG0006084 51.18 57.54 51.28 58.24 51.13 68.51
OG0006085 47.64 92.50 48.17 94.51 47.34 94.02
OG0006086 45.04 62.69 49.15 75.38 45.89 63.93
OG0006087 53.81 71.19 53.95 72.53 53.67 71.56
OG0006088 54.95 90.40 54.90 80.47 55.57 88.23
OG0006089 52.54 63.16 52.64 69.30 52.36 67.86
OG0006091 53.54 70.49 54.24 73.68 52.06 70.27
OG0006092 45.88 61.50 47.79 63.57 44.83 73.56
OG0006096 48.81 65.76 44.72 35.23 45.74 42.51
OG0006097 48.18 78.11 48.61 83.94 48.62 77.36
OG0006098 50.79 84.62 51.48 86.39 50.99 84.81
OG0006099 57.03 74.80 55.35 72.66 55.38 72.87
OG0006100 54.97 73.63 55.59 81.38 53.70 79.75
OG0006101 57.18 91.65 57.86 89.91 57.65 92.99
OG0006102 49.58 71.46 50.64 74.21 49.47 72.52
OG0006103 51.61 82.21 51.24 81.53 53.90 77.75
OG0006104 36.64 39.39 34.72 45.30 38.07 45.06
OG0006105 53.41 80.50 56.10 85.61 54.84 82.87
OG0006106 54.57 92.34 58.06 94.74 57.78 93.71
OG0006109 50.69 80.12 49.79 77.15 47.61 76.77
OG0006110 43.47 56.30 43.65 57.33 43.62 56.73
OG0006112 51.77 61.48 51.03 64.25 50.44 61.11
OG0006114 53.36 79.09 53.91 80.31 51.86 82.62
OG0006115 50.89 74.56 47.07 67.78 45.40 64.85
OG0006116 43.07 54.66 46.32 58.83 43.25 54.06
OG0006117 51.13 69.28 52.15 71.12 50.94 69.04
OG0006120 48.73 75.53 49.67 88.89 47.20 85.05
OG0006121 49.36 76.87 50.21 81.58 49.68 77.63
OG0006122 52.76 74.66 48.45 76.55 48.06 73.96
OG0006123 44.18 43.96 44.48 43.68 43.51 42.70
OG0006124 54.51 83.26 57.20 92.96 56.38 88.63
OG0006126 53.50 69.77 54.49 92.97 49.76 76.59
OG0006127 43.46 63.48 43.49 66.55 43.60 65.22
OG0006129 45.75 63.16 46.24 57.92 46.02 64.48
OG0006130 44.47 46.08 44.96 46.76 42.94 45.64
OG0006132 53.68 87.15 54.53 85.84 54.03 85.21
OG0006134 55.16 72.75 58.70 79.26 54.74 72.69
OG0006135 53.77 77.50 61.31 93.50 54.77 80.50
OG0006136 54.95 92.76 57.80 96.78 59.09 96.67
OG0006137 52.67 80.69 52.72 83.89 52.90 81.96
OG0006138 42.94 69.01 44.96 76.32 43.45 73.00
OG0006139 47.25 73.72 46.88 73.35 46.88 72.40
OG0006140 48.60 63.66 51.55 66.92 50.40 64.30
OG0006141 52.70 77.88 51.82 77.08 51.42 78.25
OG0006142 54.76 92.57 54.90 95.14 55.48 94.52
OG0006143 59.09 97.32 60.18 95.02 53.70 96.83
OG0006144 50.00 57.85 51.87 70.36 51.00 66.91
OG0006147 59.48 92.51 57.02 92.98 55.95 93.46
OG0006148 48.91 53.34 49.81 53.28 48.87 51.83
OG0006149 54.65 54.54 52.37 54.53 54.71 54.54
OG0006151 53.99 73.78 55.23 79.19 53.33 72.86
OG0006152 49.28 76.14 51.74 86.13 51.95 77.27
OG0006154 49.89 75.38 50.00 77.51 49.78 75.55
OG0006155 45.22 76.70 45.54 77.88 45.15 77.23
OG0006156 55.25 76.56 58.51 90.57 55.07 75.90
OG0006159 57.12 73.40 43.92 56.95 62.25 69.96
OG0006160 57.34 93.82 57.27 93.32 56.35 93.57
OG0006161 47.93 59.47 48.91 64.25 48.12 60.67
OG0006162 64.12 51.52 60.09 43.93 52.38 39.60
OG0006163 47.51 75.15 46.54 71.40 46.74 71.58
OG0006164 46.67 46.03 46.48 45.66 46.62 49.30
OG0006165 45.25 87.72 48.78 89.85 45.25 87.72
OG0006166 55.43 88.75 53.64 84.85 52.24 82.96
OG0006167 45.94 71.00 47.06 76.42 46.94 75.55
OG0006169 44.72 37.01 45.71 38.49 44.91 37.00
OG0006171 59.77 91.28 57.26 80.94 55.55 80.14
OG0006173 46.88 69.03 47.00 69.20 45.62 66.57
OG0006174 47.51 53.84 48.20 57.12 47.99 57.10
OG0006176 45.55 27.59 42.65 29.64 42.71 28.73
OG0006178 44.78 63.64 45.41 67.25 46.02 64.54
OG0006179 48.99 85.25 49.46 84.33 49.90 75.62
OG0006180 55.26 92.48 56.28 95.48 54.86 93.27
OG0006181 44.41 62.22 42.28 61.93 44.55 64.63
OG0006182 49.43 86.08 50.46 88.24 54.60 90.62
OG0006183 46.81 85.03 46.96 85.67 46.81 85.03
OG0006184 52.47 84.45 52.12 86.26 53.41 87.17
OG0006185 44.19 63.32 47.01 56.97 47.49 57.92
OG0006186 43.69 42.21 44.33 42.39 44.19 41.62
OG0006187 49.40 70.96 48.99 71.17 48.66 71.89
OG0006188 44.66 65.37 45.06 66.97 44.78 65.83
OG0006190 53.56 80.81 53.35 80.83 52.77 76.47
OG0006191 50.83 53.69 52.15 63.13 53.34 65.51
OG0006192 42.91 23.15 43.10 23.66 43.20 25.76
OG0006193 50.84 57.86 50.97 63.20 51.24 72.41
OG0006194 53.25 84.36 53.75 86.52 53.43 83.24
OG0006195 51.70 83.69 50.00 80.95 51.26 65.83
OG0006196 45.50 85.52 46.35 89.58 45.66 83.68
OG0006197 51.66 60.33 51.87 61.57 49.12 64.91
OG0006198 51.19 83.07 54.51 93.10 55.07 94.58
OG0006199 58.14 79.54 56.14 77.93 58.53 78.76
OG0006200 54.25 89.86 57.22 86.96 53.20 91.22
OG0006201 51.65 87.69 49.75 94.72 48.45 92.31
OG0006203 52.37 48.62 49.81 50.67 49.81 49.81
OG0006204 46.37 41.14 46.37 41.41 46.34 41.15
OG0006205 50.09 72.27 49.91 74.07 49.72 72.83
OG0006206 60.00 88.93 61.73 92.09 58.45 87.59
OG0006207 43.07 69.70 44.30 72.31 43.86 70.78
OG0006208 43.88 32.41 40.34 33.17 41.33 34.24
OG0006209 50.16 74.61 52.46 80.52 50.84 76.74
OG0006210 50.11 65.10 50.32 64.95 50.00 66.02
OG0006211 50.23 69.37 50.23 70.27 50.23 70.91
OG0006213 50.51 90.24 51.31 78.07 50.00 71.01
OG0006215 59.21 81.61 50.92 75.06 49.83 73.87
OG0006216 43.82 53.77 44.33 53.98 43.89 40.46
OG0006217 49.60 86.11 50.20 88.89 50.20 85.32
OG0006218 51.43 78.06 51.68 80.50 51.43 81.37
OG0006219 49.81 87.52 50.47 91.49 49.81 88.24
OG0006220 45.38 91.21 46.97 92.67 47.17 92.46
OG0006221 47.04 70.68 48.05 73.75 48.88 73.55
OG0006227 48.04 88.38 48.81 90.31 48.74 89.04
OG0006228 42.62 52.86 43.29 55.34 41.07 53.75
OG0006229 53.41 84.35 53.96 86.09 55.07 89.05
OG0006230 52.25 68.92 53.00 70.94 54.12 84.44
OG0006231 54.49 87.66 50.00 78.53 52.15 76.19
OG0006233 40.00 46.36 40.60 44.97 40.27 46.31
OG0006234 48.28 57.04 48.28 57.04 48.50 57.30
OG0006235 43.78 53.98 43.10 42.36 40.84 34.80
OG0006237 56.33 78.81 60.26 79.48 60.26 80.60
OG0006238 47.02 50.45 48.48 53.41 49.39 59.92
OG0006239 53.83 77.37 54.84 77.05 52.33 68.39
OG0006240 57.55 81.37 57.63 83.97 57.61 81.45
OG0006241 50.00 84.20 49.90 84.25 50.21 84.97
OG0006242 46.75 89.52 46.75 89.52 46.34 90.32
OG0006243 57.35 88.06 57.62 89.22 56.13 87.96
OG0006244 47.96 61.66 48.08 63.86 50.92 68.32
OG0006245 41.75 48.35 44.21 53.53 41.50 48.73
OG0006246 51.95 89.29 52.06 86.30 51.85 89.93
OG0006248 53.94 66.49 54.58 67.93 53.85 66.18
OG0006249 52.28 68.34 53.70 71.48 50.16 62.56
OG0006250 50.14 71.65 50.66 74.72 50.75 75.51
OG0006251 56.51 93.26 55.99 91.71 56.51 94.30
OG0006253 50.97 75.88 51.85 78.79 51.27 77.15
OG0006254 44.59 53.89 43.00 55.20 44.68 59.39
OG0006255 45.32 35.59 45.30 34.19 38.30 31.91
OG0006257 46.69 63.65 46.97 65.12 46.73 64.24
OG0006258 55.55 80.79 56.14 82.27 56.99 77.51
OG0006259 53.79 80.41 52.22 73.21 53.22 75.37
OG0006260 51.75 80.84 52.88 85.37 52.18 81.71
OG0006261 43.80 73.74 48.26 67.76 47.63 68.58
OG0006262 52.53 73.90 50.98 75.46 51.81 73.53
OG0006263 48.94 75.41 50.10 73.27 46.56 69.28
OG0006264 47.03 94.09 49.70 91.15 45.81 92.64
OG0006265 48.01 76.59 48.80 78.50 48.40 76.84
OG0006266 51.56 75.47 53.58 85.40 51.68 80.67
OG0006267 57.64 87.22 56.31 89.03 55.39 88.45
OG0006268 53.96 81.43 54.32 82.14 54.32 81.43
OG0006269 48.84 69.22 49.06 72.51 48.87 69.13
OG0006270 49.50 69.98 49.50 72.67 49.45 66.94
OG0006271 47.19 48.90 48.96 53.30 47.39 49.71
OG0006272 51.83 79.58 52.03 78.04 50.39 80.40
OG0006273 52.49 75.18 48.83 67.61 52.85 76.24
OG0006274 45.97 87.14 47.03 77.91 46.86 75.03
OG0006275 54.56 67.72 54.11 61.48 54.34 60.31
OG0006276 50.82 68.40 53.54 62.87 51.98 62.63
OG0006277 54.76 82.08 46.17 63.31 47.46 64.06
OG0006278 47.65 88.30 49.50 90.89 47.79 88.47
OG0006279 46.47 86.80 47.40 89.78 46.47 86.62
OG0006281 56.04 57.69 56.08 59.47 56.32 57.69
OG0006282 49.09 51.45 48.72 52.55 49.44 51.66
OG0006283 51.62 54.18 51.35 55.56 50.39 52.29
OG0006285 46.24 46.73 44.41 39.18 46.23 47.17
OG0006286 55.30 89.56 55.46 91.28 54.58 89.11
OG0006288 46.16 78.98 45.79 80.63 46.21 79.76
OG0006289 43.86 58.99 45.45 60.33 44.53 63.52
OG0006290 48.55 64.13 48.75 68.55 47.64 74.07
OG0006291 46.80 48.78 47.50 48.89 47.00 48.16
OG0006292 52.97 93.04 56.24 92.28 54.27 92.17
OG0006293 65.68 84.48 54.08 91.85 64.53 85.64
OG0006294 44.75 77.11 52.07 70.05 42.43 89.91
OG0006295 45.28 63.68 49.26 80.04 48.56 78.89
OG0006296 48.16 87.28 51.53 95.29 51.28 89.23
OG0006297 45.85 79.92 46.23 82.14 46.03 80.56
OG0006298 52.11 87.77 53.22 87.68 51.97 87.64
OG0006299 51.46 63.89 51.50 64.86 51.04 58.32
OG0006300 54.75 89.44 59.68 97.59 60.71 88.44
OG0006302 46.45 88.46 49.59 80.08 50.00 81.30
OG0006303 47.75 53.21 47.95 52.25 47.54 53.21
OG0006304 45.27 36.01 45.53 36.44 45.48 37.61
OG0006306 50.85 92.75 50.97 93.20 50.73 94.17
OG0006307 50.00 72.39 50.62 70.55 50.00 72.05
OG0006308 45.78 64.07 41.11 58.66 35.05 45.11
OG0006309 51.08 77.68 53.98 82.38 51.08 77.68
OG0006310 50.22 62.31 50.37 62.91 50.15 62.61
OG0006311 53.58 78.01 53.87 79.43 53.77 78.76
OG0006313 42.64 46.52 41.41 56.71 42.77 46.52
OG0006315 60.78 78.54 54.90 79.90 60.30 78.50
OG0006317 54.67 90.83 51.87 89.33 56.84 90.30
OG0006318 44.92 67.97 46.33 70.80 46.32 68.58
OG0006319 37.57 56.04 40.05 43.77 39.25 52.34
OG0006320 47.16 56.37 47.03 56.21 47.73 56.66
OG0006321 46.65 63.84 46.72 63.99 46.57 64.33
OG0006322 41.02 38.84 42.12 41.10 39.62 37.50
OG0006323 49.75 54.48 49.15 58.87 51.68 57.72
OG0006324 50.56 77.85 51.79 82.37 50.56 77.18
OG0006325 53.91 95.97 52.85 97.68 52.82 98.06
OG0006326 50.19 76.32 54.86 78.75 52.77 72.38
OG0006327 42.22 63.10 44.05 59.52 41.95 64.79
OG0006328 56.80 76.96 54.49 69.34 56.45 72.32
OG0006329 44.97 75.09 45.36 87.00 45.07 75.65
OG0006330 47.69 72.58 48.45 75.17 46.44 70.96
OG0006331 54.81 83.92 58.41 89.10 55.67 85.71
OG0006332 47.63 74.30 46.16 81.03 49.65 79.90
OG0006333 40.49 89.51 41.90 93.01 40.78 92.91
OG0006334 47.78 73.89 43.27 50.58 47.78 74.34
OG0006336 59.64 77.38 53.50 87.74 53.51 87.72
OG0006337 43.14 54.68 43.48 55.80 42.93 55.80
OG0006338 51.56 87.15 50.56 91.99 51.38 87.62
OG0006339 33.77 47.81 33.87 48.68 33.77 48.69
OG0006340 56.82 87.24 56.80 89.52 55.70 88.11
OG0006341 52.99 88.38 62.82 82.69 54.23 90.50
OG0006342 41.77 59.65 41.61 63.32 42.01 60.29
OG0006344 55.31 92.33 57.23 91.77 57.00 93.67
OG0006345 57.97 91.10 57.80 93.24 56.18 95.53
OG0006346 51.08 89.81 50.90 92.60 50.59 90.93
OG0006347 52.30 82.57 48.58 77.73 51.99 84.10
OG0006348 40.42 24.92 40.32 26.28 40.82 26.49
OG0006349 48.16 72.55 47.94 72.25 47.55 76.50
OG0006350 50.77 56.50 48.22 49.13 47.83 47.75
OG0006351 49.52 60.86 49.74 61.16 49.26 59.73
OG0006353 54.84 72.00 54.30 87.50 52.89 83.33
OG0006354 55.30 89.16 56.23 91.73 56.22 87.87
OG0006356 48.16 33.91 48.99 33.79 49.06 33.84
OG0006357 35.42 49.31 37.22 54.14 37.41 48.06
OG0006358 51.78 77.00 52.75 80.86 51.93 76.85
OG0006359 46.21 69.97 48.50 74.22 47.96 72.73
OG0006360 46.59 76.48 48.03 83.99 47.66 82.02
OG0006361 50.65 71.86 51.07 70.64 50.00 70.26
OG0006363 48.51 48.45 48.63 49.16 48.57 47.79
OG0006364 57.41 91.32 57.79 93.34 57.15 93.44
OG0006365 51.00 86.19 50.43 90.13 49.96 87.29
OG0006366 44.41 47.17 44.72 48.66 44.72 48.98
OG0006367 48.03 73.51 49.40 77.45 48.57 74.94
OG0006368 56.75 80.36 57.30 83.21 57.52 82.33
OG0006369 53.17 70.14 53.18 71.59 52.80 72.20
OG0006370 44.29 70.34 46.52 70.43 44.79 72.22
OG0006371 45.04 77.27 45.42 79.55 43.89 78.79
OG0006372 48.28 77.43 48.38 76.16 47.63 74.43
OG0006373 45.85 50.94 46.25 52.55 46.17 51.68
OG0006375 47.57 75.15 48.32 78.96 47.72 75.76
OG0006376 50.87 69.83 51.67 71.67 53.33 72.50
OG0006377 52.20 61.84 46.96 61.94 46.66 61.13
OG0006378 53.31 77.84 42.89 70.47 42.86 71.03
OG0006379 42.32 43.15 47.26 72.45 45.63 67.55
OG0006380 39.37 61.72 39.76 61.72 39.17 62.81
OG0006381 48.84 58.78 48.96 62.05 49.67 63.20
