OG ENC_BAT ENC_BRO ENC_BGM SCUO_BAT SCUO_BRO SCUO_BGM MILC_BAT MILC_BRO MILC_BGM BAT_4FDS BRO_4FDS BGM_4FDS
OG0004761 46.8368 45.05754 52.13697 0.09613157 0.1967261 0.09613157 0.4674749 0.4436615 0.4674749 0.7021277 0.7446809 0.7021277
OG0004762 37.98904 44.6646 37.96758 0.3964898 0.2657887 0.3964898 0.4126555 0.481648 0.4126555 0.84 0.92 0.84
OG0004763 52.02841 52.21705 53.06166 0.07706948 0.07829033 0.07706948 0.4713237 0.476319 0.4713237 0.3471338 0.3566879 0.343949
OG0004764 44.10323 50.31288 43.44203 0.3398598 0.2123026 0.3398598 0.4127448 0.3997043 0.4127448 0.8 0.8857143 0.8142857
OG0004765 42.04078 43.76984 40.42959 0.3610066 0.2766274 0.3610066 0.4463062 0.4618366 0.4463062 0.7715736 0.8172589 0.7969543
OG0004766 37.69339 38.3367 37.67226 0.3563382 0.3549324 0.3563382 0.4218159 0.428959 0.4218159 0.888412 0.8755365 0.8927039
OG0004767 41.11266 43.31382 40.37092 0.253835 0.2302242 0.253835 0.4537146 0.4310908 0.4537146 0.7869565 0.826087 0.8086957
OG0004768 53.92676 52.20451 53.06775 0.1152541 0.1203268 0.1152541 0.4383173 0.4420829 0.4383173 0.6548043 0.6761566 0.658363
OG0004769 32.13762 31.97124 32.56454 0.4595675 0.4909121 0.4595675 0.48731 0.4896658 0.48731 0.9405772 0.9320883 0.9456706
OG0004770 53.35224 58.44097 54.94756 0.1857319 0.1839361 0.1857319 0.333808 0.3420738 0.333808 0.7037037 0.6944444 0.6944444
OG0004771 37.74172 32.24948 30.85661 0.5646978 0.6081996 0.5646978 0.3559817 0.3366278 0.3559817 0.9090909 0.9350649 0.9220779
OG0004772 54.49656 45.34381 53.41237 0.1631745 0.3516932 0.1631745 0.3453657 0.4213038 0.3453657 0.7948718 0.8076923 0.7948718
OG0004773 56.74284 57.20962 56.82713 0.06339517 0.05576561 0.06339517 0.4425064 0.4450444 0.4425064 0.3820225 0.4007491 0.3707865
OG0004774 56.4042 54.37538 61 0.08201687 0.1361888 0.08201687 0.4074907 0.3453075 0.4074907 0.4871795 0.4871795 0.4615385
OG0004775 28.05864 28.13796 27.20511 0.608254 0.5677059 0.608254 0.4111804 0.4091638 0.4111804 0.9846743 0.9808429 0.9885057
OG0004776 52.71047 49.36733 50.08807 0.2131823 0.2234902 0.2131823 0.3352241 0.3555125 0.3352241 0.7 0.75 0.74
OG0004777 58.76578 60.89211 59.6197 0.07009669 0.06179518 0.07009669 0.4259072 0.4293078 0.4259072 0.6125654 0.6020942 0.5968586
OG0004778 36.79146 34.41267 37.51907 0.3511361 0.4357497 0.3511361 0.4366858 0.4615947 0.4366858 0.8924303 0.9521912 0.8884462
OG0004779 39.73712 39.47717 35.59146 0.5069676 0.2826914 0.5069676 0.5146331 0.438212 0.5146331 0.8409091 0.9090909 0.8409091
OG0004780 49.57729 47.62516 50.62861 0.1621175 0.1761915 0.1621175 0.4334787 0.4410697 0.4334787 0.6589147 0.7093023 0.6472868
OG0004781 36.17248 28.72436 31.04413 0.5817798 0.6022564 0.5817798 0.4546961 0.4059553 0.4546961 0.884058 0.9565217 0.9275362
OG0004782 32.64378 34.54617 31.24354 0.6218562 0.6119971 0.6218562 0.2766177 0.3062369 0.2766177 0.9125 0.9375 0.9375
OG0004783 31.51036 30.17792 33.35392 0.5320136 0.5199047 0.5320136 0.4442686 0.4070184 0.4442686 0.8636364 0.8181818 0.9545455
OG0004784 44.32252 41.13739 44.13844 0.2230488 0.2576787 0.2230488 0.4639038 0.4667986 0.4639038 0.8091286 0.8568465 0.8153527
OG0004785 37.89125 35.40283 37.99815 0.2981572 0.3653506 0.2981572 0.3975425 0.4019723 0.3975425 0.7891156 0.8571429 0.8163265
OG0004786 46.75518 44.41559 46.85658 0.2777383 0.2156158 0.2777383 0.3956396 0.4010348 0.3956396 0.779661 0.8135593 0.7457627
OG0004787 31.88207 29.92239 30.9139 0.5943871 0.7053021 0.5943871 0.1933362 0.2368556 0.1933362 0.9 1 0.9166667
OG0004788 44.14239 43.76094 42.8721 0.2709335 0.2675523 0.2709335 0.4293195 0.4406726 0.4293195 0.7888446 0.812749 0.8047809
OG0004790 43.51531 47.5535 43.11771 0.2888958 0.2867863 0.2888958 0.2474819 0.2315973 0.2474819 0.8214286 0.8035714 0.8214286
OG0004791 56.30601 57.39991 55.67517 0.07185113 0.1652288 0.07185113 0.4309174 0.413591 0.4309174 0.4411765 0.4117647 0.4411765
OG0004792 59.12589 56.86329 59.59869 0.08773408 0.05491847 0.08773408 0.4231588 0.4605902 0.4231588 0.5 0.5181818 0.5181818
OG0004795 33.30871 32.50712 32.92947 0.4793738 0.4887307 0.4793738 0.4721759 0.47124 0.4721759 0.9381818 0.9418182 0.9418182
OG0004796 39.82757 34.98967 37.65922 0.436939 0.4662159 0.436939 0.3720072 0.4037245 0.3720072 0.8656716 0.880597 0.8731343
OG0004797 43.3365 37.36797 42.32532 0.2592306 0.369965 0.2592306 0.4214058 0.4608725 0.4214058 0.8144796 0.8778281 0.8054299
OG0004798 54.40291 55.38178 54.43366 0.06975695 0.06224474 0.06975695 0.4576517 0.4562709 0.4576517 0.4 0.403125 0.39375
OG0004799 34.05361 37.45645 32.69796 0.5234695 0.443016 0.5234695 0.2647438 0.3305426 0.2647438 0.94 0.92 0.94
OG0004800 55.47801 54.36779 55.41753 0.09803621 0.1154568 0.09803621 0.4157842 0.4227047 0.4157842 0.7164948 0.7268041 0.7061856
OG0004801 41.32093 37.94393 42.62801 0.3073633 0.3476147 0.3073633 0.3994509 0.4271211 0.3994509 0.8552632 0.875 0.875
OG0004802 31.3193 30.69521 30.79568 0.5223378 0.5009557 0.5223378 0.4355464 0.4352243 0.4355464 0.9269103 0.9368771 0.9302326
OG0004803 50.70182 47.61653 50.31648 0.1392749 0.1762222 0.1392749 0.4335074 0.433503 0.4335074 0.7137681 0.7536232 0.7137681
OG0004804 43.17458 38.62861 29.21687 0.6499635 0.3097517 0.6499635 0.5906114 0.4254724 0.5906114 0.9589041 0.9863014 0.9794521
OG0004805 28.19509 27.21833 28.56232 0.583913 0.641972 0.583913 0.3400791 0.3428296 0.3400791 0.9210526 0.9473684 0.9298246
OG0004806 36.88727 36.86673 35.84383 0.3212719 0.3277564 0.3212719 0.4780772 0.4892476 0.4780772 0.8492239 0.8558758 0.8603104
OG0004807 50.90609 47.7342 60.74227 0.2436913 0.2341323 0.2436913 0.2990406 0.3134662 0.2990406 0.2686567 0.2686567 0.2537313
OG0004808 55.87887 55.25425 56.27491 0.1121896 0.1224687 0.1121896 0.3461907 0.3482059 0.3461907 0.6833333 0.7333333 0.6916667
OG0004809 34.31533 29.13743 34.22966 0.4315069 0.5879408 0.4315069 0.4306353 0.4778542 0.4306353 0.9565217 0.9728261 0.9402174
OG0004810 35.40546 36.36496 36.42562 0.3621466 0.3447105 0.3621466 0.4561111 0.4644324 0.4561111 0.9158879 0.8925234 0.9252336
OG0004811 37.2014 36.19056 36.77202 0.3981805 0.412335 0.3981805 0.277399 0.2869906 0.277399 0.8108108 0.8108108 0.8378378
OG0004813 47.61674 48.20938 47.62487 0.1581673 0.1488581 0.1581673 0.4755109 0.4774679 0.4755109 0.6980057 0.7079772 0.6994302
OG0004815 46.34882 48.13766 46.59874 0.2137003 0.2010197 0.2137003 0.4440206 0.4503622 0.4440206 0.7877551 0.7714286 0.7959184
OG0004816 46.34882 48.13766 46.59874 0.2137003 0.2010197 0.2137003 0.4440206 0.4503622 0.4440206 0.7877551 0.7714286 0.7959184
OG0004817 53.22718 53.59286 52.63127 0.1317451 0.1163808 0.1317451 0.4005016 0.39838 0.4005016 0.2752809 0.2696629 0.258427
OG0004818 51.27885 46.91488 45.4832 0.2150989 0.2344462 0.2150989 0.3696483 0.4129543 0.3696483 0.5 0.3333333 0.3333333
OG0004819 54.87664 58.28316 53.27874 0.1763965 0.1749036 0.1763965 0.2736665 0.257404 0.2736665 0.4444444 0.462963 0.4444444
OG0004820 42.73715 39.1969 41.6231 0.2798912 0.2861749 0.2798912 0.4604472 0.4678639 0.4604472 0.7722343 0.8264642 0.7939262
OG0004821 42.07964 47.02743 41.75983 0.2819531 0.1855389 0.2819531 0.3417152 0.4212342 0.3417152 0.7794118 0.8235294 0.7647059
OG0004822 58.3764 57.89158 58.32268 0.04792908 0.05397063 0.04792908 0.461484 0.4618867 0.461484 0.5257985 0.5356265 0.5331695
OG0004823 35.3122 33.61829 34.14244 0.4944195 0.4920575 0.4944195 0.3915758 0.3519319 0.3915758 0.9196429 0.9196429 0.9196429
OG0004824 34.2938 33.79389 33.93929 0.4093794 0.424248 0.4093794 0.4899514 0.4900851 0.4899514 0.9043591 0.9128172 0.9076122
OG0004825 40.32732 42.87202 38.35216 0.3248171 0.1924011 0.3248171 0.3945088 0.4277684 0.3945088 0.8333333 0.8333333 0.8333333
OG0004826 43.54932 42.17316 44.25418 0.2701581 0.2882486 0.2701581 0.3977735 0.413358 0.3977735 0.8404908 0.8466258 0.8282209
OG0004827 56.53663 56.93066 56.60703 0.08218445 0.07928784 0.08218445 0.4310836 0.4334141 0.4310836 0.5511811 0.5669291 0.5669291
OG0004828 50.87676 44.49599 49.35461 0.1179553 0.2181745 0.1179553 0.461758 0.4818198 0.461758 0.8453608 0.8453608 0.871134
OG0004829 49.58284 53.32427 56.24491 0.1524426 0.2375373 0.1524426 0.3246214 0.3176144 0.3246214 0.3157895 0.3157895 0.2631579
OG0004830 58.96067 58.01613 59.64531 0.06164173 0.07002558 0.06164173 0.4126119 0.4077556 0.4126119 0.5838926 0.5838926 0.590604
OG0004831 57.67004 57.03479 56.31507 0.0463094 0.04240943 0.0463094 0.4599108 0.4598035 0.4599108 0.4862069 0.5 0.4862069
OG0004832 48.94241 42.04409 46.44847 0.2322987 0.2537465 0.2322987 0.4372564 0.4551954 0.4372564 0.6466165 0.6541353 0.6390977
OG0004833 54.1053 49.87069 54.04128 0.0895345 0.1586996 0.0895345 0.4525293 0.4645511 0.4525293 0.6814815 0.7148148 0.6703704
OG0004834 55.7356 56.03562 55.82341 0.05107588 0.04933872 0.05107588 0.4597347 0.46129 0.4597347 0.4929178 0.5127479 0.5014164
OG0004835 47.19043 40.06661 61 0.1727412 0.412523 0.1727412 0.4846436 0.4556902 0.4846436 0.6764706 0.7058824 0.6470588
OG0004836 34.78729 33.01219 37.66428 0.360516 0.4985943 0.360516 0.4563287 0.4952495 0.4563287 0.9333333 0.9777778 0.9111111
OG0004838 29.33076 28.9304 30.17788 0.5898077 0.603064 0.5898077 0.4454505 0.4480648 0.4454505 0.959799 0.9648241 0.9497487
OG0004839 59.63205 57.72003 61 0.06297188 0.1839276 0.06297188 0.3605539 0.453295 0.3605539 0.6857143 0.7 0.7142857
OG0004841 47.52807 45.52224 47.21701 0.1626047 0.1854806 0.1626047 0.4229866 0.4242938 0.4229866 0.7716895 0.7671233 0.7762557
OG0004842 28.38512 27.95075 38.32646 0.3445567 0.5689127 0.3445567 0.5160481 0.4568417 0.5160481 0.9705882 0.9607843 0.9019608
OG0004843 48.48624 49.96836 48.81581 0.1724948 0.1581037 0.1724948 0.427392 0.4381129 0.427392 0.7058824 0.6832579 0.7058824
OG0004844 55.95618 57.27364 56.3769 0.0518773 0.04777149 0.0518773 0.4674889 0.4698663 0.4674889 0.4081146 0.4152745 0.4176611
OG0004846 61 52.67002 60.332 0.2320108 0.2418713 0.2320108 0.2289286 0.2800752 0.2289286 0.5294118 0.5588235 0.5294118
OG0004847 55.23724 56.31442 57.5925 0.0985755 0.08666197 0.0985755 0.4209743 0.4393878 0.4209743 0.6219512 0.6463415 0.6219512
OG0004848 44.53662 29.48258 35.8183 0.4150611 0.6266343 0.4150611 0.4315128 0.4623682 0.4315128 0.8148148 0.9259259 0.9259259
OG0004849 31.87859 29.26986 37.04535 0.3550704 0.582447 0.3550704 0.4544962 0.4763917 0.4544962 0.9453552 0.9344262 0.9125683
OG0004850 56.22022 55.79727 54.09313 0.135299 0.1044296 0.135299 0.4847699 0.4341104 0.4847699 0.3536585 0.3658537 0.3170732
OG0004851 47.55985 43.77133 48.75405 0.1750162 0.2381467 0.1750162 0.3450372 0.3843025 0.3450372 0.7777778 0.7857143 0.7619048
OG0004852 56.34116 52.39233 56.23794 0.05822242 0.09391966 0.05822242 0.4701597 0.4686284 0.4701597 0.6373626 0.6556777 0.6190476
OG0004853 55.9051 56.9035 56.02764 0.08718706 0.07876843 0.08718706 0.3707313 0.3729823 0.3707313 0.4228188 0.4362416 0.4295302
OG0004854 43.71032 40.25828 44.04727 0.3092872 0.3258515 0.3092872 0.420425 0.428762 0.420425 0.7707317 0.8195122 0.7853659
OG0004855 55.19393 51.08067 51.33489 0.1202432 0.1170267 0.1202432 0.4134104 0.4137183 0.4134104 0.3428571 0.3285714 0.3357143
OG0004856 50.39505 50.71226 50.91351 0.1253151 0.1347197 0.1253151 0.4204956 0.4256425 0.4204956 0.7555556 0.76 0.7555556
OG0004857 29.29507 29.87538 29.15364 0.5979346 0.5543328 0.5979346 0.4203969 0.4226058 0.4203969 0.9457014 0.9457014 0.9502262
OG0004858 34.70827 38.80053 35.77369 0.5146479 0.327021 0.5146479 0.4158601 0.4464121 0.4158601 0.872 0.888 0.872
OG0004859 46.50698 44.78684 44.91866 0.3215396 0.2694485 0.3215396 0.5021491 0.4244332 0.5021491 0.7833333 0.8 0.7
OG0004861 32.45697 32.3963 31.84448 0.476132 0.4662781 0.476132 0.4191731 0.4436674 0.4191731 0.8905109 0.9343066 0.9051095
OG0004862 38.825 37.3235 36.30536 0.3977651 0.3537567 0.3977651 0.4268406 0.4309684 0.4268406 0.8441065 0.8555133 0.878327
OG0004863 27.22759 32.8325 36.51662 0.4134222 0.4679609 0.4134222 0.4439676 0.446737 0.4439676 1 0.9876543 1
OG0004864 55.241 59.16311 60.01534 0.06821425 0.1043099 0.06821425 0.3895503 0.3570818 0.3895503 0.6222222 0.6111111 0.6111111
OG0004866 46.83675 48.02461 46.8444 0.161581 0.1586913 0.161581 0.4748648 0.4713557 0.4748648 0.7521127 0.771831 0.7492958
OG0004867 35.36188 32.26077 32.83755 0.4208283 0.4536126 0.4208283 0.4771131 0.4834432 0.4771131 0.8987342 0.9156118 0.9113924
OG0004868 47.21634 45.83653 46.60632 0.214616 0.2334227 0.214616 0.4182973 0.4278844 0.4182973 0.729064 0.7487685 0.729064
OG0004869 41.58979 35.9044 34.21485 0.5255225 0.4562383 0.5255225 0.4628073 0.4327044 0.4628073 0.9534884 0.9534884 0.9767442
OG0004871 58.92961 58.17374 58.97148 0.0159259 0.03366304 0.0159259 0.4867905 0.4903545 0.4867905 0.5057766 0.534018 0.5109114
OG0004872 59.60282 59.646 59.00525 0.06850201 0.06402074 0.06850201 0.394427 0.392862 0.394427 0.5306122 0.5034014 0.5102041
OG0004873 43.02981 42.10127 42.80086 0.2469594 0.2572598 0.2469594 0.4398366 0.4393359 0.4398366 0.8101695 0.820339 0.7830508
OG0004874 39.34061 36.96499 36.85303 0.3669244 0.3687844 0.3669244 0.356345 0.3757313 0.356345 0.8962963 0.9037037 0.9185185
OG0004875 32.85104 32.87687 30.55574 0.5506333 0.5130897 0.5506333 0.4023971 0.4308464 0.4023971 0.8947368 0.8721805 0.9323308
OG0004876 35.65789 32.36133 35.47351 0.3669927 0.4749042 0.3669927 0.4889027 0.5020388 0.4889027 0.8421517 0.9012346 0.845679
OG0004877 44.79655 38.02414 46.46497 0.2674032 0.43165 0.2674032 0.4042647 0.4643401 0.4042647 0.892562 0.8842975 0.8842975
OG0004878 55.87277 56.28003 57.11968 0.05082009 0.05448633 0.05082009 0.4604799 0.4629371 0.4604799 0.4615385 0.4700855 0.4786325
OG0004879 49.80006 47.55857 38.02227 0.3618891 0.2287016 0.3618891 0.3248595 0.2866466 0.3248595 0.8571429 0.8571429 0.8571429
OG0004880 29.7535 29.94809 27.68505 0.6928517 0.5962371 0.6928517 0.3957139 0.3973364 0.3957139 0.9777778 0.9851852 1
OG0004882 36.8882 32.86818 35.07037 0.4059452 0.4130257 0.4059452 0.3940822 0.4080883 0.3940822 0.8659794 0.8659794 0.8762887
OG0004883 37.15411 39.90273 52.84866 0.1504189 0.3123319 0.1504189 0.6125246 0.474552 0.6125246 0.9770115 0.9655172 0.6091954
OG0004884 36.36977 42.81677 36.81486 0.6905011 0.3363834 0.6905011 0.38402 0.3925908 0.38402 0.902439 0.902439 0.9268293
OG0004885 36.106 34.80371 35.54144 0.4233134 0.4714026 0.4233134 0.4605958 0.4529639 0.4605958 0.8923767 0.9103139 0.9147982
OG0004886 47.1403 51.35337 50.18499 0.163238 0.1353697 0.163238 0.4608437 0.4651022 0.4608437 0.6964286 0.702381 0.7202381
OG0004887 29.03943 32.42401 29.13769 0.6702949 0.6053158 0.6702949 0.2517833 0.2718386 0.2517833 0.9827586 0.9310345 0.9827586
OG0004888 42.55691 41.44109 42.66295 0.2582421 0.3075599 0.2582421 0.3148847 0.3246227 0.3148847 0.7647059 0.7647059 0.754902
OG0004889 33.82754 33.36368 34.34475 0.5004179 0.5119745 0.5004179 0.4317265 0.4492236 0.4317265 0.9383886 0.943128 0.9241706
OG0004890 58.80006 54.03661 56.45918 0.1265797 0.1505712 0.1265797 0.3961904 0.4049752 0.3961904 0.6405229 0.6993464 0.6535948
OG0004891 40.15746 40.33389 44.28157 0.2410131 0.2835482 0.2410131 0.4448564 0.45419 0.4448564 0.8306878 0.8624339 0.8359788
OG0004892 42.34593 55.09119 56.12932 0.2108743 0.1337554 0.2108743 0.2859141 0.3607985 0.2859141 0.2 0.3 0.3
OG0004893 44.14459 50.00595 47.06935 0.2241544 0.2561285 0.2241544 0.4270079 0.4371202 0.4270079 0.75 0.5 0.75
OG0004894 33.97724 36.7021 38.20979 0.3222992 0.3458915 0.3222992 0.4431392 0.4664193 0.4431392 0.8971429 0.9028571 0.8857143
OG0004895 31.14558 30.15379 34.225 0.4642131 0.568679 0.4642131 0.4561758 0.4892753 0.4561758 0.954023 0.9655172 0.9770115
OG0004896 54.98467 56.20205 52.34437 0.1235608 0.06619165 0.1235608 0.4519123 0.4499425 0.4519123 0.6055046 0.6192661 0.6146789
OG0004897 29.82926 32.14877 35.03919 0.4555144 0.5644535 0.4555144 0.3990531 0.3920823 0.3990531 1 0.9473684 1
OG0004898 44.5045 43.70477 44.47985 0.258607 0.2938001 0.258607 0.3786641 0.3873261 0.3786641 0.8169014 0.8169014 0.8169014
OG0004900 38.45269 39.52476 56.06447 0.2018907 0.3037193 0.2018907 0.4572516 0.457599 0.4572516 0.7623762 0.7821782 0.7425743
OG0004901 53.51384 50.57432 54.68198 0.06950038 0.1096625 0.06950038 0.4944236 0.4997529 0.4944236 0.6199324 0.652027 0.620777
OG0004902 30.72246 29.98226 29.76874 0.5245391 0.5379007 0.5245391 0.3133458 0.3249298 0.3133458 0.9396552 0.9396552 0.9482759
OG0004903 33.74643 43.83472 31.05485 0.4520597 0.2647404 0.4520597 0.4769396 0.4906195 0.4769396 0.9278351 0.8917526 0.9381443
OG0004905 32.54728 29.53552 31.89824 0.4423813 0.5323463 0.4423813 0.4857648 0.5049796 0.4857648 0.9155227 0.9334741 0.9260824
OG0004906 36.20436 38.60994 35.30748 0.4506297 0.39516 0.4506297 0.4403909 0.453723 0.4403909 0.9011858 0.9367589 0.9051383
OG0004907 48.36892 48.5441 47.78993 0.2065868 0.2267373 0.2065868 0.4199192 0.4239902 0.4199192 0.7091837 0.7091837 0.7091837
OG0004908 36.55045 37.05817 37.29996 0.4164526 0.4408505 0.4164526 0.3834909 0.3957413 0.3834909 0.8782051 0.8846154 0.8653846
OG0004909 46.60377 40.05146 40.63597 0.3158457 0.3457498 0.3158457 0.4741246 0.4355494 0.4741246 0.8173913 0.9478261 0.8173913
OG0004910 54.52063 55.52294 54.22094 0.09997238 0.1051972 0.09997238 0.4098255 0.4183904 0.4098255 0.6210526 0.6210526 0.6105263
OG0004911 61 59.18097 55.82148 0.2089041 0.191549 0.2089041 0.2361745 0.256984 0.2361745 0.2972973 0.2702703 0.2432432
OG0004912 54.68054 47.81049 55.40309 0.2203565 0.231097 0.2203565 0.4211209 0.3871319 0.4211209 0.6935484 0.7419355 0.6612903
OG0004913 32.24452 31.58253 31.951 0.4972341 0.5216286 0.4972341 0.4038964 0.4203762 0.4038964 0.9223301 0.9271845 0.9271845
OG0004914 50.95401 55.88165 54.78751 0.09263241 0.1136361 0.09263241 0.4093716 0.3844329 0.4093716 0.3 0.27 0.28
OG0004915 47.46667 44.25405 44.88784 0.173541 0.1847993 0.173541 0.4625741 0.4719679 0.4625741 0.7572115 0.7860577 0.7620192
OG0004916 40.85262 38.11231 40.59122 0.2893332 0.3413933 0.2893332 0.3849121 0.4069331 0.3849121 0.7808219 0.8082192 0.8082192
OG0004917 56.80586 57.14244 56.61066 0.04320414 0.03993243 0.04320414 0.4507801 0.451449 0.4507801 0.4694444 0.4888889 0.475
OG0004918 30.29477 36.21957 44.58673 0.3354073 0.3629156 0.3354073 0.501647 0.4456534 0.501647 0.625 0.875 0.875
OG0004919 45.21256 56.16085 41.84478 0.303554 0.1683303 0.303554 0.4415672 0.4876895 0.4415672 0.6629213 0.6853933 0.6853933
OG0004920 35.27245 35.24501 35.32313 0.3951238 0.4073654 0.3951238 0.4620783 0.4606266 0.4620783 0.9321663 0.9299781 0.9256018
OG0004921 61 61 61 0.04342809 0.03721207 0.04342809 0.4138231 0.4150954 0.4138231 0.4454545 0.4545455 0.45
OG0004922 54.74237 49.08088 52.3737 0.1119644 0.1627723 0.1119644 0.4329437 0.4796675 0.4329437 0.25 0.1875 0.25
OG0004923 52.547 47.06307 45.05461 0.2993937 0.282206 0.2993937 0.381972 0.3726839 0.381972 0.6987952 0.7349398 0.7228916
OG0004924 52.31406 51.06462 52.20702 0.1234546 0.1260476 0.1234546 0.3886862 0.3654423 0.3886862 0.3271028 0.3271028 0.317757
OG0004925 31.45243 32.65378 30.77029 0.6241924 0.5296988 0.6241924 0.4504619 0.4413425 0.4504619 0.9411765 0.9465241 0.9679144
OG0004926 43.94646 46.93024 42.57152 0.2978951 0.3038727 0.2978951 0.4066258 0.355253 0.4066258 0.875 0.9375 0.875
OG0004927 56.26032 54.3087 53.41164 0.1134335 0.05616889 0.1134335 0.5015023 0.486382 0.5015023 0.3129252 0.3095238 0.3095238
OG0004928 28.42477 32.61775 29.28634 0.6055532 0.4433715 0.6055532 0.3478714 0.3915458 0.3478714 0.9677419 0.9677419 0.9462366
OG0004929 46.98933 47.00289 46.41388 0.1683338 0.1646291 0.1683338 0.4630279 0.4626425 0.4630279 0.7230769 0.7384615 0.7358974
OG0004930 35.8742 36.60293 35.18142 0.3933646 0.3878221 0.3933646 0.4523228 0.4707333 0.4523228 0.84 0.8571429 0.8342857
OG0004931 56.4005 53.62003 57.39357 0.07857913 0.08829119 0.07857913 0.3750668 0.3908928 0.3750668 0.3909091 0.3909091 0.3818182
OG0004932 39.50546 35.69074 34.29841 0.4966345 0.4368596 0.4966345 0.4513022 0.4624156 0.4513022 0.8579235 0.9125683 0.8797814
OG0004933 61 61 61 0.2371663 0.2167 0.2371663 0.1793076 0.184312 0.1793076 0.7391304 0.7391304 0.7391304
OG0004934 49.04635 47.92584 49.46011 0.165488 0.1687244 0.165488 0.4077839 0.4111961 0.4077839 0.3465909 0.3352273 0.3352273
OG0004935 33.32051 34.5057 34.49085 0.4381466 0.43001 0.4381466 0.3498427 0.3995041 0.3498427 0.8615385 0.8615385 0.8538462
OG0004936 52.58112 53.00821 54.09131 0.07161572 0.09271524 0.07161572 0.4697657 0.4535572 0.4697657 0.3371648 0.3333333 0.3295019
OG0004938 52.30365 51.04159 53.43311 0.08721648 0.1004788 0.08721648 0.4588794 0.4611695 0.4588794 0.5729443 0.5888594 0.5862069
OG0004939 39.71511 38.78807 39.62435 0.2809265 0.2976031 0.2809265 0.4411147 0.4479323 0.4411147 0.8515152 0.8424242 0.8545455
OG0004940 53.22093 53.04268 51.55667 0.1165686 0.09136861 0.1165686 0.4468606 0.4543709 0.4468606 0.3459716 0.3459716 0.3459716
OG0004941 51.47572 50.59718 50.13009 0.1475512 0.1269617 0.1475512 0.4399503 0.4513632 0.4399503 0.6984127 0.7460317 0.702381
OG0004942 42.97111 42.46298 40.67223 0.2509112 0.2591832 0.2509112 0.4096682 0.4063243 0.4096682 0.8058824 0.8117647 0.8235294
OG0004943 61 61 59.74507 0.1269714 0.1126852 0.1269714 0.2882921 0.2933021 0.2882921 0.3733333 0.32 0.36
OG0004944 61 57.25535 55.07656 0.1255169 0.1054611 0.1255169 0.365061 0.3530842 0.365061 0.5268817 0.5053763 0.4408602
OG0004945 53.18852 59.19595 54.04057 0.2059831 0.1825722 0.2059831 0.2291476 0.2593437 0.2291476 0.5 0.5681818 0.5227273
OG0004946 49.41215 47.17703 47.61399 0.258315 0.3266541 0.258315 0.3718771 0.3863761 0.3718771 0.8247423 0.8041237 0.8556701
OG0004948 40.98762 37.75544 40.48087 0.3423001 0.3948744 0.3423001 0.313491 0.337371 0.313491 0.7938144 0.8556701 0.8041237
OG0004949 48.19969 60.18423 59.01255 0.04957806 0.07975023 0.04957806 0.4722542 0.4422392 0.4722542 0.8793103 0.862069 0.862069
OG0004950 57.49258 57.92906 57.9211 0.03191024 0.02714668 0.03191024 0.4862349 0.4839891 0.4862349 0.4719251 0.4625668 0.4639037
