OG BAT_W-S BAT_S-W BAT_W-W BAT_S-S BRO_W-S BRO_S-W  BRO_W-W BRO_S-S BGM_W-S BGM_S-W BGM_W-W BGM_S-S BGC_BAT BGC_BAT_pval BGC_BRO BGC_BRO_pval BGC_BGM BGC_BGM_pval ENC_BAT ENC_BRO ENC_BGM SCUO_BAT SCUO_BRO SCUO_BGM MILC_BAT MILC_BRO MILC_BGM BAT_4FDS BRO_4FDS BGM_4FDS
OG0003979 1.003439 8.639417 0.003209732 0.01300833 19.20445 23.14578 1.015637 6.032169 4.106966 8.025921 0.004942565 3.00712 NA 0.9998569 NA 0.9998569 NA 0.9998569 53.31453 53.20664 53.07077 0.07889393 0.08411433 0.08189752 0.4681911 0.4694661 0.4674328 0.4 0.37 0.4
OG0003980 0.04297003 1.326929 0.009406261 0.02187157 5.449339 4.328697 1.068398 2.129825 1.147512 0.151821 0.02942747 3.056895 NA 0.9996186 NA 0.6959054 NA 0.4985379 54.23016 54.04882 54.54155 0.09832924 0.09465573 0.09916947 0.4138965 0.4178999 0.4196469 0.2631579 0.2932331 0.2781955
OG0003983 2.417229 5.272077 1.087496 0.1930744 5.007661 5.559655 3.331301 2.24154 1.106324 0.1648544 0.3980524 0.8068215 NA 0.9999535 NA 0.9999291 NA 0.2229983 49.78989 54.82625 48.782 0.1580273 0.1923234 0.1725418 0.4409298 0.6174015 0.4481949 0.4615385 0.4769231 0.4769231
OG0003984 0.01565006 3.302781 0.04571747 0.7025988 22.6743 22.00781 5.628861 8.746862 0.2669873 2.154703 0.9533265 0.07840594 NA 0.9997054 NA 0.8139407 NA 0.9997053 53.14142 50.78748 51.96424 0.1204598 0.1717701 0.1234445 0.4138046 0.4377466 0.416592 0.7226277 0.729927 0.729927
OG0003985 0.03727397 3.250589 0.003134008 0.01646021 3.102992 7.079762 1.015656 0.02320091 1.046032 2.000381 0.003794424 0.9914195 NA 0.9941837 NA 0.9941837 NA 0.9941836 51.75016 51.90037 52.21297 0.1404527 0.1356503 0.126409 0.3966481 0.3930224 0.3895139 0.6388889 0.6944444 0.6666667
OG0003986 0.4950876 4.956707 1.166059 0.9882381 8.125619 8.149894 13.11076 0.1646752 3.893427 4.187925 0.1758394 0.001583463 NA 1 NA 0.9373495 NA 0.9999854 39.14318 38.01786 39.2182 0.3493715 0.3888761 0.3625034 0.4565987 0.4573769 0.4572629 0.8539326 0.8651685 0.8539326
OG0003987 3.17826 4.389241 0.05261947 0.5329227 17.60449 17.11726 0.2856269 7.849789 0.713595 3.385249 0.02736922 0.1574777 NA 0.999825 NA 0.999825 NA 0.9998249 52.1401 52.51116 53.92905 0.1009963 0.09918689 0.07661886 0.47366 0.4727468 0.4762544 0.3333333 0.3229167 0.34375
OG0003988 3.842859 7.223105 4.355506 0.04706983 7.579975 1.605587 2.895306 0.02828781 6.258099 10.70927 2.034933 1.105468 NA 0.9999353 NA 0.008550582 NA 0.999933 40.18695 37.61639 42.19984 0.3711667 0.3968065 0.3653871 0.5344516 0.5527355 0.4866389 0.8148148 0.8765432 0.8395062
OG0003990 0.07241933 3.030555 0.02963068 0.0117527 15.4172 5.397346 2.228151 1.07366 1.103658 3.062921 0.03982892 0.01517336 NA 0.9992854 NA 0.01225843 NA 0.9992855 39.40486 36.53715 38.51788 0.3832911 0.4409401 0.3942192 0.3694653 0.3946157 0.3778668 0.8409091 0.8636364 0.8409091
OG0003991 1.890755 2.483834 0.019106 0.007035287 29.1597 4.03706 1.065327 1.458569 0.1816434 4.232759 0.01004558 1.049748 NA 0.9996886 2.37083 9.308923e-08 NA 0.9996889 43.37905 36.29637 45.72476 0.313573 0.4562132 0.2648602 0.4350215 0.6346877 0.3888277 0.7843137 0.9215686 0.7843137
OG0003992 2.397226 1.036847 0.7469962 0.9948206 20.20217 24.03088 3.499505 7.382622 0.09944716 2.744716 0.2217842 1.048817 NA 0.4551037 NA 0.9994083 NA 0.9994084 56.04334 55.60033 55.4246 0.07890704 0.1022303 0.08566485 0.4114988 0.4222697 0.4129655 0.3274854 0.2807018 0.3216374
OG0003993 1.373486 3.030099 2.098276 1.795987 19.37373 11.8897 19.63035 1.303195 7.329922 4.882774 6.074446 0.2070801 NA 0.9995595 NA 0.03379688 NA 0.3611914 49.10271 29.93666 45.6253 0.1597364 0.5771036 0.2046854 0.4230569 0.7931843 0.4441757 0.9647059 0.9764706 0.9764706
OG0003994 0.1204533 0.2620311 0.0122054 0.1037465 23.62986 6.376199 0.8120175 5.258634 43.29333 51.88004 10.1213 22.22052 NA 0.9970299 1.686452 0.0002734042 NA 0.9970299 57.41503 56.96683 58.18624 0.06651543 0.0689072 0.07493464 0.4564378 0.4592554 0.4540603 0.5217391 0.5217391 0.4347826
OG0003995 7.100648 6.335892 0.162417 3.053339 9.871901 6.383249 1.008537 0.4716517 6.699611 11.31695 0.2467251 1.249561 NA 1 NA 0.3311214 NA 1 57.7769 54.59969 56.5194 0.07951518 0.08544842 0.07612947 0.422532 0.430634 0.4281654 0.4782609 0.4782609 0.4565217
OG0003996 6.192918 14.44037 4.065903 0.1589947 17.86113 5.834187 5.393888 0.4553861 1.695362 3.83251 0.635909 0.2133331 NA 0.9996495 2.05302 1.596617e-05 NA 0.9996485 50.55409 48.77843 50.89698 0.1428623 0.1484692 0.2310204 0.4724093 0.4892782 0.5056966 0.6075949 0.6329114 0.6329114
OG0003997 10.29555 8.9727 10.39905 1.67096 9.889911 13.951 13.70298 3.796137 19.32973 25.20341 28.86662 4.182644 NA 0.5886247 NA 1 NA 1 27.10195 26.63309 36.6102 0.615175 0.6164474 0.5810189 0.4459942 0.4233319 0.361118 0.893617 0.9361702 0.9574468
OG0003998 6.60751 12.19043 2.963461 2.208363 16.704 8.199899 3.296686 5.075431 41.64323 49.47966 24.40504 17.88925 NA 0.9864352 6.997325 0.0003821598 NA 0.9864352 52.0397 35.90708 45.46281 0.1123346 0.3984345 0.3043991 0.446151 0.7469758 0.6684038 0.5 0.5 0.25
OG0003999 0.06659246 4.027159 0.04288609 0.4412344 12.95923 12.03436 5.907459 0.005144299 1.197957 5.256151 0.9904694 0.05020507 NA 0.999545 NA 0.7558558 NA 0.999545 46.36807 44.58567 45.25225 0.1967297 0.2117819 0.2044747 0.4414313 0.4540709 0.444177 0.7339901 0.7783251 0.7586207
OG0004000 0.01019259 0.009637663 0.012544 0.0005311124 10.72509 11.20462 11.32854 0.5616627 1.595525 1.572774 3.012467 0.08662187 NA 0.9902368 NA 0.9902448 NA 0.9796758 25.97166 28.16566 26.64459 0.7758 0.6836222 0.7579385 0.4824027 0.475113 0.4789035 1 0.9818182 1
OG0004001 2.256112 1.267624 3.102661 0.0005241761 1.182792 22.15978 3.654122 0.009157623 3.287864 1.293668 2.149675 0.0005416777 NA 0.4692135 NA 0.9948773 NA 0.2318279 44.49431 48.09197 42.1498 0.2994706 0.1739446 0.327444 0.4071229 0.3658181 0.4273403 0.7142857 0.7142857 0.7142857
OG0004002 40.49505 60.82453 20.44467 9.608176 3.879393 2.978966 0.1919147 1.005391 4.050662 1.150235 1.8103 0.002385299 NA 0.9918387 NA 0.572947 NA 0.1072076 52.15247 60.09031 61 0.2299968 0.1038927 0.10329 0.6467193 0.4049233 0.4066352 0.2857143 0.3714286 0.4
OG0004004 2.146325 6.8011 0.6498748 0.02743888 36.27863 22.99901 12.79625 4.002471 1.192862 15.91323 1.20993 1.872539 NA 0.9954389 NA 0.06766142 NA 0.9954387 50.28878 48.18451 50.50142 0.1111932 0.1268979 0.1053972 0.4701208 0.477582 0.4711239 0.5769231 0.6730769 0.5576923
OG0004005 2.621542e-17 -9.412748e-15 -1.279788e-17 2.811141e-17 2 1 -8.444862e-20 2.260132e-19 3.881853e-18 -1.551429e-16 -6.072237e-19 1.394409e-18 NA 0.9999914 NA 0.5274652 NA 0.9999843 61 61 61 0.1612173 0.1432425 0.1461936 0.2055335 0.2291588 0.2012319 0.3333333 0.3703704 0.3703704
OG0004006 2.402212 10.17005 1.032783 1.027761 14.3894 9.156847 1.036038 1.05151 3.157695 4.925728 1.024844 0.01974802 NA 0.9997625 NA 0.2144414 NA 0.9997625 59.41271 58.97967 59.30864 0.05528058 0.0597908 0.0568404 0.4305497 0.4330549 0.4297454 0.5379747 0.556962 0.5506329
OG0004007 1.40121 1.210757 0.9984267 0.1170777 14.00876 4.918658 2.377418 3.706125 3.504846 5.709342 0.1658744 0.2862057 NA 0.9433129 NA 0.02370744 NA 0.9997613 56.46717 47.77983 49.21593 0.107748 0.1966358 0.1673553 0.4398272 0.4521942 0.4226934 0.7349398 0.7228916 0.6987952
OG0004009 2.621434 1.759971 0.2183491 0.03232629 13.86625 15.83758 3.775176 5.05139 6.647051e-14 3.484795e-14 3.813159e-14 -1.980411e-13 NA 0.1517882 NA 0.999756 NA 0.9997553 52.74143 57.94108 54.57135 0.1176288 0.2069341 0.1184585 0.4455149 0.4303977 0.4282287 0.4878049 0.5609756 0.4878049
OG0004010 19.27487 29.7036 13.67889 4.024098 70.56151 47.78788 23.69042 6.790466 10.60944 15.34328 6.536887 0.8473582 NA 0.9942146 NA 0.002776367 NA 0.9942149 40.63152 37.82774 38.97524 0.2876328 0.3076921 0.3157218 0.461571 0.4843795 0.4713961 0.8706897 0.8706897 0.8706897
OG0004011 0.8126169 2.654029 0.8673464 0.03408195 9.420566 9.346196 10.78293 0.2433947 2.1684 2.935632 1.268519 0.05028692 NA 0.999766 NA 0.9996333 NA 0.9996332 31.59056 30.56873 29.93875 0.6442088 0.651861 0.6426522 0.4226503 0.4471383 0.4277913 0.9459459 0.9459459 0.9594595
OG0004013 0.2450882 2.073838 0.0004748091 0.003836332 5.335443 1.99791 0.0002181771 4.175295e-05 0.01223841 0.7419825 0.0001482875 0.0001472562 NA 0.9999958 NA 0.1615564 NA 0.9999959 48.06122 48.39588 48.67361 0.245206 0.2540611 0.2363223 0.3839514 0.3998619 0.3749328 0.61 0.66 0.64
OG0004014 0.5801985 1.677459 1.193856 0.0001650349 1.997357 0.9954346 0.009176357 4.204605e-07 0.006978604 2.005057 2.000348 2.997616e-06 NA 0.9998494 NA 0.5046119 NA 0.9999098 40.23021 39.3374 38.56585 0.3425267 0.3445323 0.335289 0.3757523 0.3754993 0.3761518 0.8266667 0.8533333 0.84
OG0004015 0.3655682 1.343618 0.1115837 0.09928926 9.878471 6.38376 1.051507 1.932833 0.7776963 2.678819 0.2094342 0.1861619 NA 0.9993546 NA 0.2332707 NA 0.9993546 53.67 53.3978 54.81597 0.1632031 0.2181591 0.2044463 0.4331965 0.4010488 0.3758623 0.761194 0.7761194 0.761194
OG0004016 2.73851 4.636192 0.5546969 0.1716802 7.420979 9.28631 1.434624 0.398281 0.2356972 1.283424 0.09038015 0.4128031 NA 0.9990359 NA 0.9990359 NA 0.9990359 39.81038 40.47676 43.76655 0.4050358 0.3644388 0.2534658 0.4712729 0.4206232 0.4346343 0.7472527 0.7142857 0.7582418
OG0004017 0.6263278 8.957981 0.0009383781 0.4813424 23.42698 25.62836 5.0049 3.400924 3.540359 7.782361 0.9991611 0.9973595 NA 0.9995541 NA 0.9995538 NA 0.9995544 48.20494 46.67882 46.98167 0.1703968 0.1795805 0.1784145 0.4677394 0.4697907 0.4685394 0.7058824 0.7058824 0.7205882
OG0004019 1.272776e-15 2.557568e-13 -2.140862e-13 -1.262797e-14 33.6977 7.817703 0.01116297 0.7778889 2.231645 10.60547 0.01151324 2.519308 NA 1 1.671722 5.149111e-06 NA 0.999995 59.05431 57.82709 59.33549 0.05318128 0.07325152 0.05677521 0.4175808 0.4422466 0.4194261 0.5833333 0.7 0.5833333
OG0004020 0.1588763 1.891759 0.004706951 0.01240505 20.2977 16.16088 4.113929 6.421633 1.344844 5.926598 1.010504 0.04984474 NA 0.9999885 NA 0.3671876 NA 0.9999845 53.46101 54.58143 53.84648 0.1281676 0.1296023 0.135691 0.440807 0.4516155 0.4330338 0.6428571 0.6746032 0.6349206
OG0004021 2.104424e-15 -2.587948e-14 -4.757796e-14 3.611685e-15 6.12429 1.020235 0.009213177 0.004633393 0.04694112 4.942903 0.006862242 0.003387706 NA 1 NA 0.02439312 NA 1 56.61187 55.64857 57.52803 0.1024579 0.1301703 0.1081534 0.3957443 0.407345 0.3929015 0.675 0.6833333 0.6583333
OG0004022 3.854267 1.095121 0.006029848 1.003623 1.992962 4.234562 0.004558504 0.5809844 1.001567 2.241313 1.003577 1.239619 NA 0.1926095 NA 0.9998387 NA 0.9998387 58.82874 57.91124 58.00864 0.07631882 0.07696676 0.07873503 0.3751117 0.3726631 0.3735317 0.4318182 0.4204545 0.4204545
OG0004023 1.271033 1.147791 1.047311 0.002353908 10.04518 3.955586 1.828961 0.8774581 4.109806 7.079107 0.3335885 0.05970983 NA 0.8989699 NA 0.07351231 NA 0.9996726 39.37819 39.14611 37.92149 0.3746656 0.4205202 0.3654499 0.4068657 0.4447236 0.4103133 0.8651685 0.8426966 0.8539326
OG0004024 8.472097 5.340741 2.300003 0.02303377 22.65191 28.62543 21.87919 0.2317859 11.82457 9.521328 7.627842 0.9923935 NA 0.1039788 NA 0.9992091 NA 0.3253473 35.95171 37.07222 35.84235 0.3279573 0.3011316 0.3368396 0.4958059 0.4831789 0.5116527 0.8163265 0.8040816 0.8122449
OG0004025 0.002629956 0.01643187 3.558893e-05 0.0001298564 14.81772 3.086849 1.166355 0.02759769 0.7264259 3.007185 0.1990513 1.000135 NA 0.9897317 1.915532 0.0009597245 NA 0.9897318 53.92377 50.93639 53.91879 0.1231362 0.1464787 0.1229219 0.3850508 0.4283266 0.3907464 0.7647059 0.8382353 0.7941176
OG0004026 20.19108 24.90575 6.081179 7.166308 62.898 79.94094 22.02794 26.481 6.441489 9.669177 0.6052887 4.18054 NA 0.744983 NA 0.744983 NA 0.744983 58.30705 57.84629 58.32655 0.03026269 0.03325896 0.03339706 0.4716996 0.4804704 0.4701909 0.5238095 0.5142857 0.5238095
OG0004029 1.455647 0.6975108 0.1273215 0.1483304 2.128517 3.474672 2.019372 1.030274 0.6597783 0.9549206 0.004405231 0.005856887 NA 0.1989588 NA 0.9830491 NA 0.983049 56.06865 57.0987 61 0.2847365 0.09379882 0.09738053 0.4702861 0.3792956 0.3600718 0.7666667 0.7333333 0.7333333
OG0004030 2.849014 2.217774 1.014389 0.008057501 4.060073 1.982196 2.401836 0.126908 0.8796223 2.264631 0.008082202 0.004571554 NA 0.7121209 NA 0.2751607 NA 0.9826145 47.26622 45.98544 45.60136 0.282318 0.3794533 0.2851331 0.3733294 0.396205 0.3692357 0.755102 0.7755102 0.755102
OG0004032 6.309542 9.141971 4.451762 0.0684674 2.70865 9.453767 5.020698 2.244548 9.725546 4.676655 3.633096 0.6939736 NA 0.9986777 NA 0.9986777 NA 0.095424 43.92505 42.08395 43.56917 0.3260375 0.3242873 0.3180698 0.3925824 0.4255519 0.4066304 0.7777778 0.7777778 0.8444444
OG0004033 13.45688 22.49028 3.517715 1.709946 11.35796 7.076356 1.538944 0.7266687 181.9889 239.2774 98.2762 68.47359 NA 0.9998173 NA 0.002297494 NA 0.9998172 44.5703 44.7223 61 0.2439469 0.221719 0.2207151 0.4815046 0.4783502 0.6729031 0.6818182 0.7272727 0.6818182
OG0004034 1.947815 5.947229 0.01636565 1.551842 14.01948 4.607615 1.607552 0.805026 0.3044062 2.167898 0.005255354 0.483374 NA 0.9998475 NA 0.004767824 NA 0.9998457 52.85962 40.97608 52.56235 0.123258 0.3981206 0.1305869 0.4252906 0.5438148 0.4131348 0.6216216 0.6756757 0.6216216
OG0004035 0.1261001 2.196445 1.223201 0.004104072 1.172708 1.004309 1.347953 0.004141867 8.773901 9.965552 1.756773 2.190252 NA 0.9998785 NA 0.9352314 NA 0.9998794 53.85301 57.4209 56.33357 0.1619157 0.1554646 0.1514988 0.3560114 0.3220646 0.3664851 0.5576923 0.5769231 0.5961538
OG0004036 3.760051 11.69849 1.466571 0.9924578 43.85369 33.56208 12.74419 24.92698 5.073778 7.350937 0.4793143 1.808545 NA 1 NA 0.06714598 NA 1 44.72259 38.36323 43.79634 0.2380859 0.3507001 0.2441352 0.4660832 0.5421494 0.4626693 0.8117155 0.8577406 0.8410042
OG0004037 3.760051 11.69849 1.466571 0.9924578 43.85369 33.56208 12.74419 24.92698 5.073778 7.350937 0.4793143 1.808545 NA 1 NA 0.06714598 NA 1 44.72259 38.36323 43.79634 0.2380859 0.3507001 0.2441352 0.4660832 0.5421494 0.4626693 0.8117155 0.8577406 0.8410042
OG0004038 106.2626 187.9042 66.25582 21.25164 14.04464 17.9101 9.589764 0.9774841 15.55748 16.31356 7.059438 0.9748808 NA 0.9983186 NA 0.9983187 NA 0.6090459 51.55492 48.7779 45.81135 0.2611941 0.2205563 0.2405767 1.104244 0.4379996 0.4713979 0 0.75 0.75
OG0004039 5.206598 8.684398 0.9162066 2.406029 13.20407 10.69773 7.235684 2.761119 1.876766 7.374925 0.5269984 0.3423186 NA 1 NA 0.2912135 NA 1 39.24326 29.51639 39.26781 0.3433889 0.6415513 0.3597553 0.4633791 0.628433 0.4676606 0.9274194 0.9516129 0.9354839
OG0004043 2.648494 6.022723 0.000843311 1.016819 6.037012 3.017176 2.159747e-05 2.976463 3.017837 4.998001 8.644748e-06 1.023884 NA 1 NA 0.3150831 NA 1 60.3329 61 61 0.04287874 0.04040339 0.04061929 0.4212058 0.4092825 0.4147654 0.5142857 0.5142857 0.5333333
OG0004044 14.02698 9.875925 10.91626 1.622881 13.35132 20.52702 21.20486 2.493079 7.015228 5.237377 3.094693 1.212022 NA 0.08456762 NA 0.9980029 NA 0.09614787 30.66043 31.50157 29.89766 0.5498532 0.5081549 0.6510418 0.5259183 0.5046946 0.4709062 0.9807692 0.9615385 0.9807692
OG0004046 1.824904 2.818252 0.4719092 0.05174638 10.44794 5.513848 6.264672 0.2080363 2.064026 4.664738 1.896392 0.1836532 NA 1 NA 0.09967488 NA 1 30.83527 29.81216 29.11087 0.6106267 0.6838792 0.6195662 0.486708 0.5756768 0.5122499 0.9491525 0.9915254 0.9661017
OG0004047 2.78593 6.714166 0.9996718 0.9598504 5.469986 3.398222 1.003488 0.04341899 4.87365 1.873921 0.1582467 0.435185 NA 0.9999579 NA 0.4311243 NA 0.02187169 58.6538 60.21744 61 0.0764338 0.06089726 0.1671672 0.398196 0.3881189 0.4011814 0.5555556 0.5777778 0.6
OG0004048 0.5989471 4.907278 2.505568 0.5956621 36.40802 12.77952 12.37508 1.955062 4.904912 5.302831 1.106237 0.5490841 NA 0.9996743 1.282847 9.196994e-05 NA 0.9996744 35.88692 33.31859 34.3703 0.3906228 0.4602615 0.4290499 0.4532501 0.506873 0.4697945 0.8207547 0.8679245 0.8160377
OG0004049 3.422254 4.49736 0.001261409 0.0006133545 15.23939 5.003588 1.000406 0.0003038099 1.475698 7.147204 0.05404926 0.04410489 NA 0.9995107 NA 0.01268733 NA 0.9995108 56.36199 54.18661 54.48699 0.1284408 0.1576246 0.1412042 0.3885336 0.4173654 0.3842271 0.6056338 0.6901408 0.6478873
OG0004050 5.31031e-14 -6.783454e-14 -9.759548e-14 2.29024e-14 118.0502 87.44477 87.39149 8.677996 6.817906 4.786365 4.245978 0.1910818 NA 0.9856746 0.5384331 0.0007185542 NA 0.3845618 30.98826 33.76891 30.62344 0.5655144 0.4426451 0.5856129 0.5684743 0.5302303 0.5940723 0.9528302 0.9433962 0.9528302
OG0004051 0.4293623 4.003892 0.816574 0.03359201 4.875704 6.385195 8.185115 2.714851 1.385188 2.983822 1.097345 0.09205629 NA 0.9998141 NA 0.9998141 NA 0.9998141 38.33075 36.79113 36.1964 0.3586361 0.3710994 0.3999077 0.4024491 0.4278406 0.4381532 0.8555556 0.8777778 0.8777778
OG0004054 0.4293623 4.003892 0.816574 0.03359201 4.875704 6.385195 8.185115 2.714851 1.385188 2.983822 1.097345 0.09205629 NA 0.9998141 NA 0.9998141 NA 0.9998141 38.33075 36.79113 36.1964 0.3586361 0.3710994 0.3999077 0.4024491 0.4278406 0.4381532 0.8555556 0.8777778 0.8777778
OG0004057 5.136633 6.348058 0.815752 0.8089785 7.26431 3.401208 0.5221645 0.3546024 15.58866 27.5855 5.701046 6.01845 NA 0.9998701 NA 0.08183625 NA 0.9998699 50.3718 49.4866 52.43054 0.166455 0.2011491 0.2531147 0.4239768 0.4234387 0.4416888 0.85 0.875 0.875
OG0004058 4.597759 4.356427 2.236641 0.182641 17.88426 8.206105 4.182166 2.092403 3.321849 3.643691 3.39661 0.9153103 NA 0.7576607 NA 0.02180929 NA 0.9408693 48.03108 44.48383 44.41849 0.2792716 0.2627957 0.2579475 0.4527923 0.4654241 0.449689 0.7230769 0.7769231 0.7538462
OG0004059 3.036677 9.19122 0.02291518 0.8784426 26.03767 6.711423 4.186828 4.795819 8.400493 12.53738 4.444365 6.3667 NA 0.9996476 1.494236 0.0002131494 NA 0.9996476 56.36307 57.41269 59.14316 0.03942649 0.03311528 0.0328444 0.4659911 0.4735822 0.4618873 0.4835165 0.5384615 0.4945055
OG0004061 0.3768555 1.857444 0.2039329 0.01515611 11.16429 6.546614 5.44585 4.400473 4.160385 3.640974 0.003122413 0.9875813 NA 0.9999483 NA 0.1276707 NA 0.7350299 44.0714 45.54823 43.09883 0.320406 0.3261894 0.3128577 0.4039716 0.3948516 0.427787 0.7727273 0.75 0.7727273
OG0004062 5.861393 6.952096 1.895768 2.423489 28.85779 29.03674 5.546837 3.447169 19.48183 12.6698 4.30464 5.688423 NA 0.9948921 NA 0.9690614 NA 0.0514911 49.43756 53.67715 46.51203 0.1936239 0.1416177 0.2219771 0.465736 0.4676887 0.4819037 0.75 0.9583333 0.75
OG0004063 3.323711 7.95547 4.374246 0.02003355 7.693992 10.00442 3.44172 1.021461 3.19531 7.509385 3.007587 0.9909876 NA 0.9963241 NA 0.9963242 NA 0.9963242 37.12273 36.29519 36.97251 0.3732305 0.3998524 0.3788193 0.5153786 0.5272046 0.5197529 0.8688525 0.9016393 0.8770492
OG0004065 0.934425 6.488592 0.2743606 0.00521423 18.80034 17.865 2.593526 6.800168 5.182585 12.9371 0.6681242 0.003361463 NA 0.9997758 NA 0.9259554 NA 0.9997934 58.09784 54.18571 58.33898 0.057728 0.1085156 0.05950521 0.4548789 0.4574539 0.4588182 0.6565657 0.6666667 0.6464646
OG0004067 2.167951e-14 7.622495e-15 3.550229e-14 -4.760391e-14 24.87038 40.86897 5.555356 17.60153 16.73008 18.33324 6.298841 8.345434 NA 0.9999498 NA 0.9999432 NA 0.9999527 55.06322 49.28077 61 0.1319848 0.1629043 0.09020494 0.3331324 0.3722432 0.357091 0.4482759 0.4482759 0.3793103
OG0004068 0.9804176 3.700841 0.5818762 0.1284451 9.686126 6.743548 3.82226 2.180935 3.673208 2.985426 2.512545 0.09627623 NA 0.9999061 NA 0.2689425 NA 0.6055502 40.06965 38.19022 41.36026 0.4199514 0.4001841 0.3191046 0.4248026 0.4492844 0.4284236 0.8522727 0.8636364 0.8636364
OG0004069 4.647551 7.512414 0.7627787 0.4641199 33.44944 8.877284 4.80335 1.779635 35.98131 73.99201 19.17626 17.96344 NA 0.9999132 2.243924 3.935065e-07 NA 0.9999127 46.9327 43.88775 52.50861 0.2533647 0.2507706 0.1415806 0.4822462 0.493349 0.4768196 0.7126437 0.7356322 0.7126437
OG0004070 4.403875 1.5369 0.5916113 0.9115215 47.24661 22.37651 30.65587 4.909064 5.734911 28.67439 4.826389 2.478429 NA 0.007980966 1.13071 2.805132e-05 NA 0.9997662 47.002 44.52031 49.56431 0.1912847 0.2372264 0.1510741 0.4575219 0.4955996 0.4316307 0.5217391 0.6304348 0.5217391
OG0004071 0.4919442 0.05039836 0.002349952 0.0001834908 11.78551 6.995919 2.911057 0.09227917 1.873149 2.784142 0.01117157 0.001798258 NA 0.3366874 NA 0.1082697 NA 0.9999911 49.98136 56.4999 50.41707 0.2043361 0.4828442 0.2289264 0.3628633 0.4953266 0.3793105 0.8333333 0.8666667 0.8
OG0004072 1.515061 4.056721 0.0194741 0.3727553 13.10612 8.452277 5.087439 2.311347 3.173999 8.0161 0.03395185 1.802539 NA 0.9998434 NA 0.2942443 NA 0.9998434 59.31405 56.76161 58.50801 0.05797938 0.07309809 0.05455424 0.4315644 0.4429943 0.4349558 0.4957983 0.4957983 0.487395
OG0004074 0.8590878 1.512761 0.2899123 0.1579407 13.44632 7.962354 3.154278 1.306149 20.26611 35.94599 6.009685 12.06096 NA 0.9926175 NA 0.1086643 NA 0.9926176 57.19748 59.46079 58.86356 0.05739656 0.06898329 0.08135123 0.4407268 0.4344702 0.4160331 0.625 0.625 0.4375
OG0004076 6.500724 4.310632 1.928663 1.673241 8.344401 4.392575 1.256457 0.2355932 1.996802 2.090673 0.08755695 0.008988567 NA 0.468517 NA 0.2021586 NA 0.9974822 45.72337 44.18968 46.27701 0.2062248 0.2301778 0.1911411 0.4219883 0.4292213 0.4092341 0.7627119 0.7966102 0.7627119
OG0004077 4.870525 10.6686 2.809163 1.092014 17.93819 19.83934 8.372322 1.026832 5.877799 13.97267 5.14157 0.2514676 NA 0.9843186 NA 0.9843186 NA 0.9843186 39.50652 37.68772 36.38928 0.3028847 0.3375129 0.3408932 0.4804829 0.5032777 0.5091872 0.852 0.844 0.852
OG0004078 2.173624 4.123026 6.116212 0.04392762 9.160111 7.849288 13.51726 0.1852746 6.440781 3.94377 6.478547 1.05867 NA 0.9999697 NA 0.373158 NA 0.208755 31.59423 32.5055 30.47116 0.5822684 0.5981161 0.5549866 0.5135707 0.5916107 0.5294623 0.9454545 0.9272727 0.9636364
OG0004079 2.171537 1.98341 1.145284 0.9996049 7.131673 0.9435471 6.030453 0.0003779921 3.087876 2.89975 2.972855 0.0003777202 NA 0.7987953 NA 0.01661381 NA 0.7848106 38.48459 32.00146 39.19973 0.4907821 0.5611284 0.4562558 0.3679753 0.4414873 0.3712199 0.8888889 0.9111111 0.8666667
OG0004080 0.1622398 0.09973636 1.131415 0.6433558 2.710267 1.43224 1.48564 0.05399668 1.067151 3.004523 1.860527 0.2607187 NA 0.9216423 NA 0.3961723 NA 0.9904788 32.96481 29.9095 32.93654 0.600388 0.7487365 0.5619054 0.3817864 0.4309536 0.3587062 0.9672131 0.9508197 0.9672131
OG0004081 1.432452 3.286792 0.2928666 0.01424842 1.675649 6.145055 2.618086 0.991314 1.198417 6.004362 0.3289911 0.2299389 NA 0.9930874 NA 0.9930874 NA 0.9930875 50.02599 49.52157 53.99535 0.1913592 0.1883987 0.2415391 0.4202098 0.4233486 0.4188801 0.5087719 0.5614035 0.5263158
