sp contig logFC pval sp contig logFC pval sp contig logFC pval sp contig logFC pval OG contig_BAT 1+2GC% 3rdGC% totGC% contig_BRO 1+2GC% 3rdGC% totGC% contig_BGM 1+2GC% 3rdGC% totGC%
BGM_M TRINITY_DN1456_c1_g2 12.5509774206924 0.0646323660681581 BAT TRINITY_DN8330_c1_g1 7.51636550245815 2.80697182106317e-07 BRO TRINITY_DN72107_c0_g3 2.33716437949857 0.352020013347542 BGM TRINITY_DN1456_c1_g2 6.02961222803468 5.88633505045612e-06 OG0004476 TRINITY_DN8330_c1_g1_i1.p1 55.32 79.47 63.53 TRINITY_DN72107_c0_g3_i1.p1 56.37 79.08 63.94 TRINITY_DN1456_c1_g2_i1.p1 55.86 82.74 64.82
BGM_M TRINITY_DN2341_c0_g2 167.156405399135 8.35809938258332e-18 BAT TRINITY_DN88023_c0_g1 6.68264324906919 0.00519347019751249 BRO TRINITY_DN290390_c0_g1 91.4581753942887 3.30667282919406e-47 BGM TRINITY_DN2341_c0_g2 46.445361593159 4.0672182048142e-30 OG0004478 TRINITY_DN88023_c0_g1_i1.p1 49.41 78.53 59.12 TRINITY_DN290390_c0_g1_i1.p1 52.47 80.26 61.73 TRINITY_DN2341_c0_g2_i2.p1 52.42 79.90 61.58
BGM_M TRINITY_DN2406_c6_g2 323.49588118337 3.51314353107469e-52 BAT TRINITY_DN9428_c0_g1 189.624415997619 0.889488909904299 BRO TRINITY_DN1477_c1_g1 79.0909008577314 1.14863427502147e-05 BGM TRINITY_DN2406_c6_g2 98.4783359310154 0.250183679279407 OG0004479 TRINITY_DN9428_c0_g1_i11.p1 52.80 93.13 66.27 TRINITY_DN1477_c1_g1_i2.p1 53.04 94.55 66.88 TRINITY_DN2406_c6_g2_i3.p1 53.20 93.29 66.60
BGM_M TRINITY_DN999_c2_g1 129.189920023903 1.56977525599766e-42 BAT TRINITY_DN98123_c0_g1 34.1648024256251 0.112386160792282 BRO TRINITY_DN18280_c0_g1 40.0668099634135 1.12408273223036e-07 BGM TRINITY_DN999_c2_g1 38.570800616065 1.32734098722158e-06 OG0004480 TRINITY_DN98123_c0_g1_i6.p1 51.95 77.05 60.32 TRINITY_DN18280_c0_g1_i16.p1 51.79 78.42 60.67 TRINITY_DN999_c2_g1_i6.p1 51.10 78.15 60.17
BGM_M TRINITY_DN6229_c0_g1 37.2777993187169 3.94761444157292e-33 BAT TRINITY_DN9832_c1_g1 62.6053984104374 0.0768215204805158 BRO TRINITY_DN10247_c3_g2 78.1460322517161 2.0418115824014e-16 BGM TRINITY_DN6229_c0_g1 25.4999732449453 0.105216428432203 OG0004481 TRINITY_DN9832_c1_g1_i9.p1 49.21 92.62 63.68 TRINITY_DN10247_c3_g2_i1.p1 49.48 93.44 64.13 TRINITY_DN6229_c0_g1_i9.p1 48.58 90.38 62.58
BGM_M TRINITY_DN14698_c0_g2 213.707456231369 0.00378867736520096 BAT TRINITY_DN11538_c0_g1 145.252969017078 0.217169108983911 BRO TRINITY_DN56745_c0_g1 172.188731163829 0.0202539677415806 BGM TRINITY_DN14698_c0_g2 126.466720295333 0.468180959897942 OG0004483 TRINITY_DN11538_c0_g1_i3.p1 45.44 65.97 52.35 TRINITY_DN56745_c0_g1_i2.p1 47.01 68.60 54.28 TRINITY_DN14698_c0_g2_i7.p1 45.95 65.82 52.57
BGM_M TRINITY_DN1564_c0_g1 63.343754540398 0.539608194432103 BAT TRINITY_DN1166_c2_g2 323.119092340305 0.0437419461523198 BRO TRINITY_DN2716_c1_g1 286.512131421196 0.918667832006626 BGM TRINITY_DN1564_c0_g1 34.1438576880499 0.450331960750443 OG0004484 TRINITY_DN1166_c2_g2_i1.p1 49.49 74.80 57.92 TRINITY_DN2716_c1_g1_i5.p1 48.95 74.32 57.49 TRINITY_DN1564_c0_g1_i3.p2 49.33 82.30 60.53
BGM_M TRINITY_DN56040_c1_g2 39.0290593198574 0.0225806864054342 BAT TRINITY_DN11790_c1_g1 47.4046722740245 0.155545319730371 BRO TRINITY_DN4739_c0_g3 84.7691148710776 3.37283535467808e-09 BGM TRINITY_DN56040_c1_g2 49.8218087111784 2.60779383963327e-06 OG0004485 TRINITY_DN11790_c1_g1_i2.p1 48.05 74.03 56.71 TRINITY_DN4739_c0_g3_i1.p1 48.05 78.79 58.30 TRINITY_DN56040_c1_g2_i1.p1 44.39 73.22 54.14
BGM_M TRINITY_DN87914_c0_g2 11.128562664774 7.30093116567224e-10 BAT TRINITY_DN12064_c0_g1 3.49960213370289 0.848239647197666 BRO TRINITY_DN91789_c0_g2 1.94133392666832 0.472941446821317 BGM TRINITY_DN87914_c0_g2 2.25759862403302 0.669419425607052 OG0004486 TRINITY_DN12064_c0_g1_i5.p2 56.84 95.45 69.92 TRINITY_DN91789_c0_g2_i2.p1 57.95 96.21 70.71 TRINITY_DN87914_c0_g2_i1.p2 57.44 96.56 70.48
BGM_M TRINITY_DN1201_c0_g1 167.828802056258 1.51470073751141e-33 BAT TRINITY_DN121_c1_g1 0.974518871131599 0.992319069945184 BRO TRINITY_DN0_c0_g1 163.920695179238 0.0502268457415239 BGM TRINITY_DN1201_c0_g1 46.8419636262227 0.656817684138532 OG0004488 TRINITY_DN121_c1_g1_i1.p1 45.37 67.59 52.78 TRINITY_DN0_c0_g1_i7.p1 43.53 57.19 48.08 TRINITY_DN1201_c0_g1_i11.p1 44.28 72.37 53.77
BGM_M TRINITY_DN692_c3_g1 128.47819831278 0.107426013487353 BAT TRINITY_DN13499_c2_g1 175.520856375107 1.49267813011187e-06 BRO TRINITY_DN2668_c3_g2 187.04833090652 6.40775777476936e-08 BGM TRINITY_DN692_c3_g1 100.754076873012 0.110787744479325 OG0004489 TRINITY_DN13499_c2_g1_i1.p1 40.45 34.33 38.41 TRINITY_DN2668_c3_g2_i1.p1 40.48 35.31 38.83 TRINITY_DN692_c3_g1_i4.p1 40.45 35.52 38.81
BGM_M TRINITY_DN40072_c0_g1 198.919241218636 2.98648617632649e-52 BAT TRINITY_DN1371_c4_g1 159.488294598204 0.217976952018321 BRO TRINITY_DN2163_c2_g1 255.208560202097 0.879753510436957 BGM TRINITY_DN40072_c0_g1 161.862902791442 0.176015126635868 OG0004490 TRINITY_DN1371_c4_g1_i1.p1 48.31 90.18 62.27 TRINITY_DN2163_c2_g1_i2.p1 48.53 91.79 62.95 TRINITY_DN40072_c0_g1_i3.p2 48.61 90.03 62.41
BGM_M TRINITY_DN1208_c0_g1 88.7278084815937 6.86984408210539e-08 BAT TRINITY_DN14060_c0_g1 46.7679040899163 0.30266189731848 BRO TRINITY_DN32685_c0_g1 56.7815337516867 0.00436108203377723 BGM TRINITY_DN1208_c0_g1 43.8954540866191 0.00708914815988057 OG0004491 TRINITY_DN14060_c0_g1_i3.p1 53.03 69.44 58.50 TRINITY_DN32685_c0_g1_i3.p1 53.86 74.89 60.87 TRINITY_DN1208_c0_g1_i2.p1 52.72 69.74 58.40
BGM_M TRINITY_DN9505_c0_g1 73.516636870204 0.0745554011585717 BAT TRINITY_DN15635_c0_g1 51.459963367427 6.11076795994914e-07 BRO TRINITY_DN176_c1_g1 44.7193543701813 0.000342412028635947 BGM TRINITY_DN9505_c0_g1 52.0806780427975 0.142357495528709 OG0004492 TRINITY_DN15635_c0_g1_i9.p1 53.13 68.30 58.28 TRINITY_DN176_c1_g1_i14.p1 53.48 68.61 58.52 TRINITY_DN9505_c0_g1_i14.p1 54.11 82.26 63.50
BGM_M TRINITY_DN2804_c0_g1 36.1405422633318 0.012193865092696 BAT TRINITY_DN16085_c1_g1 25.6661309908217 0.586451895140373 BRO TRINITY_DN392_c2_g1 51.8004203946355 0.240529488775848 BGM TRINITY_DN2804_c0_g1 25.9496398144749 0.632524432833091 OG0004493 TRINITY_DN16085_c1_g1_i3.p1 59.48 79.38 66.11 TRINITY_DN392_c2_g1_i3.p1 58.55 77.63 64.91 TRINITY_DN2804_c0_g1_i4.p1 59.63 80.07 66.63
BGM_M TRINITY_DN3316_c0_g2 892.416554762562 4.61313190729384e-07 BAT TRINITY_DN16211_c0_g3 410.84420529054 0.177286530496089 BRO TRINITY_DN52072_c0_g2 593.492347986541 8.73775688137816e-06 BGM TRINITY_DN3316_c0_g2 433.611828638442 0.977133274068651 OG0004494 TRINITY_DN16211_c0_g3_i1.p1 40.21 54.12 44.85 TRINITY_DN52072_c0_g2_i1.p1 40.21 54.12 44.85 TRINITY_DN3316_c0_g2_i4.p1 40.21 54.64 45.02
BGM_M TRINITY_DN32587_c0_g1 45.56389982227 0.824488902677843 BAT TRINITY_DN16644_c0_g1 24.8676390144388 0.490934588173586 BRO TRINITY_DN4594_c0_g1 95.5333969845715 3.07933594368226e-06 BGM TRINITY_DN32587_c0_g1 43.4282421421666 0.05057531503796 OG0004495 TRINITY_DN16644_c0_g1_i7.p1 57.02 76.02 63.35 TRINITY_DN4594_c0_g1_i5.p1 61.18 81.34 67.90 TRINITY_DN32587_c0_g1_i11.p1 61.40 76.49 66.62
BGM_M TRINITY_DN54043_c0_g1 102.837291812101 0.0215552379754149 BAT TRINITY_DN167976_c0_g1 86.1561301787971 0.625857735810686 BRO TRINITY_DN34641_c0_g2 135.937505854765 0.0682574137769197 BGM TRINITY_DN54043_c0_g1 127.665646855612 0.986853209840618 OG0004496 TRINITY_DN167976_c0_g1_i1.p1 53.70 93.21 66.87 TRINITY_DN34641_c0_g2_i1.p1 53.23 92.33 66.43 TRINITY_DN54043_c0_g1_i4.p1 53.40 94.75 67.18
BGM_M TRINITY_DN28762_c0_g3 91.8243710064266 1.75931528666409e-05 BAT TRINITY_DN17751_c0_g2 94.4791462919906 4.87858615182405e-05 BRO TRINITY_DN8591_c0_g1 204.527731927414 9.54835135296321e-08 BGM TRINITY_DN28762_c0_g3 74.8710147810644 0.00131992107618213 OG0004497 TRINITY_DN17751_c0_g2_i1.p1 53.46 82.33 63.08 TRINITY_DN8591_c0_g1_i3.p1 53.82 84.56 64.07 TRINITY_DN28762_c0_g3_i1.p1 53.53 83.95 63.67
BGM_M TRINITY_DN435_c21_g2 93.4870942833592 4.76686904385701e-08 BAT TRINITY_DN198419_c0_g1 23.6763471126994 0.898015898038366 BRO TRINITY_DN3599_c2_g1 39.5963894867274 0.000213324381957604 BGM TRINITY_DN435_c21_g2 41.7254307452322 0.346902648412868 OG0004498 TRINITY_DN198419_c0_g1_i15.p1 51.90 64.77 56.28 TRINITY_DN3599_c2_g1_i1.p1 54.79 75.53 61.70 TRINITY_DN435_c21_g2_i1.p1 54.13 72.57 60.28
BGM_M TRINITY_DN10461_c2_g1 168.698997914563 3.77520890976129e-62 BAT TRINITY_DN2041_c0_g1 64.4407737881807 0.0172366337887828 BRO TRINITY_DN1775_c2_g1 65.5680878930878 0.302251221207938 BGM TRINITY_DN10461_c2_g1 35.7875223068068 0.0017614240243257 OG0004499 TRINITY_DN2041_c0_g1_i1.p1 53.86 71.58 59.77 TRINITY_DN1775_c2_g1_i2.p1 55.59 73.87 61.84 TRINITY_DN10461_c2_g1_i1.p1 53.62 74.64 60.63
BGM_M TRINITY_DN6234_c2_g1 2.87345936066378 0.176411228763958 BAT TRINITY_DN21054_c0_g2 2.0130478047229 0.091636871058969 BRO TRINITY_DN1638_c1_g1 89.4076242057555 0.00211641100719752 BGM TRINITY_DN6234_c2_g1 2.72916202868883 0.409088961697913 OG0004500 TRINITY_DN21054_c0_g2_i2.p1 36.18 28.24 33.53 TRINITY_DN1638_c1_g1_i5.p2 40.43 26.97 35.99 TRINITY_DN6234_c2_g1_i3.p1 38.41 30.46 35.76
BGM_M TRINITY_DN17155_c0_g1 552.455258368552 7.44142056280339e-21 BAT TRINITY_DN2118_c0_g2 64.8336282597837 0.310988154241075 BRO TRINITY_DN1641_c1_g3 179.488947882334 0.000270713605460309 BGM TRINITY_DN17155_c0_g1 165.854187366054 0.165283945904594 OG0004501 TRINITY_DN2118_c0_g2_i3.p1 46.45 75.24 56.05 TRINITY_DN1641_c1_g3_i3.p1 46.49 72.45 55.14 TRINITY_DN17155_c0_g1_i10.p1 46.83 72.58 55.41
BGM_M TRINITY_DN398726_c0_g1 49.2332545413046 6.14882213470404e-24 BAT TRINITY_DN21196_c0_g1 46.7671164337405 1.93608234590414e-34 BRO TRINITY_DN7187_c0_g1 64.7237506168738 1.21032069185636e-33 BGM TRINITY_DN398726_c0_g1 42.5261488801069 1.52936167024873e-19 OG0004502 TRINITY_DN21196_c0_g1_i1.p1 53.03 79.76 62.08 TRINITY_DN7187_c0_g1_i2.p1 52.59 77.52 60.90 TRINITY_DN398726_c0_g1_i1.p1 53.20 80.79 62.40
BGM_M TRINITY_DN952_c4_g1 263.532032602041 0.0196698553426635 BAT TRINITY_DN2168_c0_g1 128.307205572548 0.633176901504597 BRO TRINITY_DN904_c0_g1 197.174728110561 0.00957374694963323 BGM TRINITY_DN952_c4_g1 130.507945131562 0.199140664059537 OG0004503 TRINITY_DN2168_c0_g1_i4.p1 43.75 75.83 54.44 TRINITY_DN904_c0_g1_i2.p1 43.75 76.67 54.72 TRINITY_DN952_c4_g1_i4.p1 43.75 76.67 54.72
BGM_M TRINITY_DN1036_c3_g7 211.890773271587 0.0548572429558957 BAT TRINITY_DN220_c0_g1 256.451348166914 0.00462809804845077 BRO TRINITY_DN176_c2_g1 335.384212079207 4.39126111151545e-10 BGM TRINITY_DN1036_c3_g7 200.773958540333 1.06565310336701e-07 OG0004504 TRINITY_DN220_c0_g1_i1.p1 53.23 56.68 54.38 TRINITY_DN176_c2_g1_i1.p1 53.04 57.44 54.51 TRINITY_DN1036_c3_g7_i1.p1 51.83 50.38 51.34
BGM_M TRINITY_DN1823_c2_g1 23.3108778009593 0.754420129278254 BAT TRINITY_DN2253_c2_g1 64.7377055020784 0.11221073792596 BRO TRINITY_DN294_c1_g2 86.9993869637096 2.86765789335259e-05 BGM TRINITY_DN1823_c2_g1 14.2386428939774 0.656052206899696 OG0004505 TRINITY_DN2253_c2_g1_i2.p1 52.93 80.65 62.17 TRINITY_DN294_c1_g2_i2.p1 53.01 77.37 61.24 TRINITY_DN1823_c2_g1_i3.p1 54.15 74.31 61.08
BGM_M TRINITY_DN7745_c1_g1 54.756117286318 3.23161021006538e-11 BAT TRINITY_DN2275_c0_g1 37.8880193885025 0.935291544511305 BRO TRINITY_DN8234_c0_g1 52.8293719334414 0.0712323517894337 BGM TRINITY_DN7745_c1_g1 23.484094511775 0.601510822818617 OG0004506 TRINITY_DN2275_c0_g1_i1.p1 50.20 74.60 58.33 TRINITY_DN8234_c0_g1_i2.p1 50.40 76.21 59.01 TRINITY_DN7745_c1_g1_i2.p1 50.20 75.81 58.74
BGM_M TRINITY_DN9913_c1_g2 29.9396612056195 0.00728754608481677 BAT TRINITY_DN2336_c2_g1 122.220919543147 0.00153538423540667 BRO TRINITY_DN275_c0_g1 124.861151724102 1.90214865163224e-17 BGM TRINITY_DN9913_c1_g2 38.5502031691047 0.0184137376894101 OG0004507 TRINITY_DN2336_c2_g1_i1.p1 54.67 64.53 58.03 TRINITY_DN275_c0_g1_i1.p1 55.15 65.69 58.74 TRINITY_DN9913_c1_g2_i6.p1 55.99 68.16 60.05
BGM_M TRINITY_DN33084_c0_g1 39.524541356125 0.0025337199276977 BAT TRINITY_DN24529_c0_g2 84.8705786380102 5.75697228200591e-11 BRO TRINITY_DN41100_c0_g1 111.538915024687 0.000303017568107208 BGM TRINITY_DN33084_c0_g1 70.3305426888132 0.393816477345631 OG0004509 TRINITY_DN24529_c0_g2_i2.p1 45.34 52.80 47.83 TRINITY_DN41100_c0_g1_i2.p1 45.77 53.35 48.30 TRINITY_DN33084_c0_g1_i4.p1 45.50 52.32 47.83
BGM_M TRINITY_DN1869_c0_g1 160.648512384875 7.95746396243065e-82 BAT TRINITY_DN2519_c0_g1 522.688905969891 0.0999141285912815 BRO TRINITY_DN253_c0_g2 696.835166380963 0.00520541205760585 BGM TRINITY_DN1869_c0_g1 218.548570670045 0.561878287507502 OG0004510 TRINITY_DN2519_c0_g1_i11.p1 46.24 31.84 41.44 TRINITY_DN253_c0_g2_i2.p1 46.59 33.55 42.24 TRINITY_DN1869_c0_g1_i12.p1 48.17 35.16 43.86
BGM_M TRINITY_DN18587_c0_g4 120.302222310765 9.57563666019602e-05 BAT TRINITY_DN2538_c1_g1 92.2176514958324 0.00895093444137188 BRO TRINITY_DN71165_c0_g2 38.3022922604962 0.571832946928755 BGM TRINITY_DN18587_c0_g4 48.1609509691149 0.988646851495054 OG0004511 TRINITY_DN2538_c1_g1_i1.p1 47.97 78.23 58.06 TRINITY_DN71165_c0_g2_i7.p1 48.44 75.22 57.57 TRINITY_DN18587_c0_g4_i1.p2 47.98 78.02 58.16
BGM_M TRINITY_DN5850_c0_g1 63.5979185422023 1.63305512444804e-06 BAT TRINITY_DN2592_c6_g1 37.4240396202509 0.158444192522824 BRO TRINITY_DN3681_c0_g1 67.9898712980631 0.000294671623832318 BGM TRINITY_DN5850_c0_g1 35.3348285326108 0.125082973359455 OG0004514 TRINITY_DN2592_c6_g1_i2.p1 46.28 63.78 52.11 TRINITY_DN3681_c0_g1_i8.p1 46.31 65.07 52.56 TRINITY_DN5850_c0_g1_i7.p1 40.35 50.39 43.70
BGM_M TRINITY_DN6806_c0_g3 142.475213948267 0.00177752149433776 BAT TRINITY_DN26801_c0_g1 109.870888239352 0.000502217546589246 BRO TRINITY_DN15998_c0_g2 464.117055580659 0.655889677166006 BGM TRINITY_DN6806_c0_g3 114.706716264331 2.15902180206314e-11 OG0004515 TRINITY_DN26801_c0_g1_i1.p1 44.09 61.58 49.92 TRINITY_DN15998_c0_g2_i1.p1 43.57 68.80 52.10 TRINITY_DN6806_c0_g3_i2.p1 44.09 62.07 50.08
BGM_M TRINITY_DN22605_c0_g2 44.0531822178142 1.60044099559464e-33 BAT TRINITY_DN274_c0_g1 458.856678033482 3.37750452534876e-46 BRO TRINITY_DN2493_c1_g1 320.916723448352 3.50550577940355e-39 BGM TRINITY_DN22605_c0_g2 44.1017217215686 1.68430218094323e-18 OG0004516 TRINITY_DN274_c0_g1_i9.p1 50.28 71.72 57.43 TRINITY_DN2493_c1_g1_i1.p1 46.05 68.48 53.64 TRINITY_DN22605_c0_g2_i2.p1 58.12 80.75 65.97
BGM_M TRINITY_DN6001_c0_g1 203.039554392795 0.00334428883752049 BAT TRINITY_DN27748_c0_g1 236.911869293975 0.630243952246904 BRO TRINITY_DN18358_c0_g2 357.290821488322 0.000725008580709086 BGM TRINITY_DN6001_c0_g1 139.183560360202 0.000902859981526559 OG0004517 TRINITY_DN27748_c0_g1_i5.p1 50.00 85.91 61.97 TRINITY_DN18358_c0_g2_i6.p1 50.49 86.52 62.50 TRINITY_DN6001_c0_g1_i2.p1 50.37 84.82 61.91
BGM_M TRINITY_DN872_c0_g2 110.705919201287 5.84793110649872e-41 BAT TRINITY_DN2_c0_g3 88.0095927186258 0.481969930452371 BRO TRINITY_DN765_c1_g1 208.701172484429 0.00347789170263013 BGM TRINITY_DN872_c0_g2 110.158772652683 0.291452363338613 OG0004518 TRINITY_DN2_c0_g3_i2.p1 40.70 26.51 35.97 TRINITY_DN765_c1_g1_i4.p1 39.26 27.16 35.31 TRINITY_DN872_c0_g2_i1.p1 40.47 27.44 36.12
BGM_M TRINITY_DN55747_c0_g1 21.8852950153246 1.95327455803915e-07 BAT TRINITY_DN32913_c0_g1 98.7008796068259 0.924437335775974 BRO TRINITY_DN122527_c0_g1 30.9360747720642 1.19593381802367e-06 BGM TRINITY_DN55747_c0_g1 28.8827967146468 2.87017095634904e-13 OG0004519 TRINITY_DN32913_c0_g1_i4.p1 54.48 94.54 67.83 TRINITY_DN122527_c0_g1_i1.p1 55.38 94.03 68.26 TRINITY_DN55747_c0_g1_i4.p1 58.29 88.29 68.29
BGM_M TRINITY_DN43233_c0_g1 24.2265193075868 0.00296237834672056 BAT TRINITY_DN3453_c0_g1 30.6474825769419 0.581960005319264 BRO TRINITY_DN625_c0_g1 21.5742782460509 0.587695055064359 BGM TRINITY_DN43233_c0_g1 10.2199077055669 0.952547421489454 OG0004520 TRINITY_DN3453_c0_g1_i6.p1 48.79 72.06 56.55 TRINITY_DN625_c0_g1_i1.p1 46.43 85.71 59.52 TRINITY_DN43233_c0_g1_i7.p1 43.26 73.94 53.79
BGM_M TRINITY_DN41316_c0_g1 81.7661372535074 2.64157247694513e-09 BAT TRINITY_DN3520_c0_g1 112.677629146212 1.60160030566447e-14 BRO TRINITY_DN9765_c0_g4 136.920369869853 2.48466837886379e-28 BGM TRINITY_DN41316_c0_g1 137.819148380728 1.17874313360762e-15 OG0004521 TRINITY_DN3520_c0_g1_i1.p1 42.66 73.39 52.91 TRINITY_DN9765_c0_g4_i1.p1 42.20 77.06 53.82 TRINITY_DN41316_c0_g1_i1.p1 42.66 73.39 52.91
BGM_M TRINITY_DN7775_c0_g1 216.09841851245 3.61385474331669e-37 BAT TRINITY_DN3672_c0_g1 73.7056234281784 4.00056466434103e-06 BRO TRINITY_DN11837_c0_g1 71.3530193359813 1.90608409906798e-12 BGM TRINITY_DN7775_c0_g1 54.7209258544524 3.28114362931923e-07 OG0004522 TRINITY_DN3672_c0_g1_i1.p1 56.36 92.22 68.31 TRINITY_DN11837_c0_g1_i2.p1 56.02 96.23 69.51 TRINITY_DN7775_c0_g1_i6.p1 51.09 88.06 63.49
BGM_M TRINITY_DN9674_c0_g1 204.608944527832 2.66554089489276e-09 BAT TRINITY_DN393_c1_g1 204.669537323969 4.07420973140404e-16 BRO TRINITY_DN17369_c0_g2 159.815179191753 9.36799985899204e-29 BGM TRINITY_DN9674_c0_g1 224.78339716275 1.24039314057844e-25 OG0004523 TRINITY_DN393_c1_g1_i2.p1 50.12 73.10 57.78 TRINITY_DN17369_c0_g2_i5.p1 52.01 79.66 61.22 TRINITY_DN9674_c0_g1_i5.p1 51.66 78.67 60.66
BGM_M TRINITY_DN3172_c0_g1 65.8830558376604 0.521509190682802 BAT TRINITY_DN4307_c0_g1 72.4192160295588 0.115640269912724 BRO TRINITY_DN8747_c0_g1 41.187540666833 0.00285127381991959 BGM TRINITY_DN3172_c0_g1 44.9097833414762 0.694798117691642 OG0004524 TRINITY_DN4307_c0_g1_i1.p1 44.49 71.22 53.40 TRINITY_DN8747_c0_g1_i5.p1 43.34 63.95 50.34 TRINITY_DN3172_c0_g1_i7.p1 44.97 80.22 56.85
BGM_M TRINITY_DN983_c2_g1 199.27673097175 9.71168199779913e-16 BAT TRINITY_DN434_c10_g1 627.65657028042 0.0573439119242356 BRO TRINITY_DN3608_c0_g2 654.193555086148 1.35845315109663e-40 BGM TRINITY_DN983_c2_g1 261.958778655195 6.81943805200228e-06 OG0004525 TRINITY_DN434_c10_g1_i5.p1 51.07 84.05 62.06 TRINITY_DN3608_c0_g2_i1.p1 50.53 87.18 62.75 TRINITY_DN983_c2_g1_i2.p1 53.22 81.08 62.67
BGM_M TRINITY_DN71947_c1_g4 35.159785900863 3.95722478273621e-12 BAT TRINITY_DN4394_c0_g2 10.8815911750916 1.77296095740247e-05 BRO TRINITY_DN7929_c0_g4 16.3195963841475 1.34483363559732e-07 BGM TRINITY_DN71947_c1_g4 14.6200233241608 0.00294260269479312 OG0004526 TRINITY_DN4394_c0_g2_i2.p1 54.80 89.18 66.26 TRINITY_DN7929_c0_g4_i1.p2 54.92 89.96 66.60 TRINITY_DN71947_c1_g4_i3.p1 55.50 91.51 67.50
BGM_M TRINITY_DN27230_c0_g1 26.8280723416819 4.86992919290013e-07 BAT TRINITY_DN4607_c0_g1 23.7492566138902 1.74145217236666e-16 BRO TRINITY_DN16384_c0_g1 55.176568466564 1.83981268663445e-39 BGM TRINITY_DN27230_c0_g1 15.1118780248764 5.50119256859738e-14 OG0004527 TRINITY_DN4607_c0_g1_i12.p1 40.58 66.76 49.31 TRINITY_DN16384_c0_g1_i3.p1 39.85 69.70 49.80 TRINITY_DN27230_c0_g1_i7.p1 42.04 73.88 52.65
BGM_M TRINITY_DN105096_c0_g2 4.75966455425911 0.00987995238312307 BAT TRINITY_DN46556_c0_g1 12.1538799223263 0.00123414756065853 BRO TRINITY_DN18919_c0_g1 4.04052912936819 0.00238095500945612 BGM TRINITY_DN105096_c0_g2 3.76334462904159 0.172202587845215 OG0004528 TRINITY_DN46556_c0_g1_i3.p1 60.61 88.04 69.75 TRINITY_DN18919_c0_g1_i2.p1 60.42 92.26 71.03 TRINITY_DN105096_c0_g2_i2.p1 60.03 95.99 72.02
BGM_M TRINITY_DN12592_c0_g2 8.29923588343825 0.000612947066656101 BAT TRINITY_DN49730_c0_g3 1.50080933064258 0.767122008742807 BRO TRINITY_DN12713_c1_g2 10.1581279198241 6.90787912379876e-06 BGM TRINITY_DN12592_c0_g2 2.67010182101839 0.0355832196539814 OG0004530 TRINITY_DN49730_c0_g3_i1.p1 41.29 81.09 54.56 TRINITY_DN12713_c1_g2_i1.p1 43.82 83.61 57.09 TRINITY_DN12592_c0_g2_i3.p1 44.30 85.04 57.88
BGM_M TRINITY_DN192_c85_g1 89.4754863171677 0.000792114928950748 BAT TRINITY_DN5013_c0_g1 136.20868344383 1.47706627699945e-05 BRO TRINITY_DN192_c1_g1 123.797550782593 5.12965061083795e-17 BGM TRINITY_DN192_c85_g1 119.65069773278 4.82290921160536e-08 OG0004531 TRINITY_DN5013_c0_g1_i8.p1 58.63 83.69 66.98 TRINITY_DN192_c1_g1_i1.p1 57.49 82.32 65.92 TRINITY_DN192_c85_g1_i1.p1 58.87 83.25 67.12
BGM_M TRINITY_DN6248_c0_g1 19.6034172590099 0.746954996108286 BAT TRINITY_DN517_c5_g1 27.8142626581404 0.626889244113827 BRO TRINITY_DN963_c0_g1 43.4255535853714 0.0452226104122127 BGM TRINITY_DN6248_c0_g1 8.44050972119054 0.203085396353252 OG0004533 TRINITY_DN517_c5_g1_i8.p1 65.50 50.60 60.53 TRINITY_DN963_c0_g1_i3.p1 61.69 65.81 63.34 TRINITY_DN6248_c0_g1_i15.p2 64.84 57.59 62.58
BGM_M TRINITY_DN5564_c1_g2 218.570150850783 3.23213628321537e-11 BAT TRINITY_DN5197_c0_g1 107.292175684824 0.92183533163199 BRO TRINITY_DN1302_c0_g1 115.41726458939 0.0156134776900509 BGM TRINITY_DN5564_c1_g2 99.6803524537248 0.765101055972503 OG0004534 TRINITY_DN5197_c0_g1_i6.p1 50.26 74.65 58.39 TRINITY_DN1302_c0_g1_i6.p1 50.79 78.07 59.88 TRINITY_DN5564_c1_g2_i3.p1 50.09 73.17 57.86
BGM_M TRINITY_DN840_c9_g1 309.890823130384 4.51238739090366e-115 BAT TRINITY_DN5306_c2_g1 101.246038228049 6.82800923780173e-62 BRO TRINITY_DN1369_c1_g2 289.291183503882 4.62787404336016e-88 BGM TRINITY_DN840_c9_g1 97.412803180445 6.66735080913827e-56 OG0004535 TRINITY_DN5306_c2_g1_i1.p1 51.90 75.24 59.68 TRINITY_DN1369_c1_g2_i1.p1 51.13 74.76 59.01 TRINITY_DN840_c9_g1_i1.p1 52.07 74.20 59.45
BGM_M TRINITY_DN13089_c0_g3 248.275336295802 0.0100116155060649 BAT TRINITY_DN53280_c0_g1 123.33557126839 0.712567996392615 BRO TRINITY_DN16864_c0_g3 180.705641262113 0.0873739528063625 BGM TRINITY_DN13089_c0_g3 153.702868772595 0.100828769779573 OG0004536 TRINITY_DN53280_c0_g1_i1.p1 53.22 93.10 66.78 TRINITY_DN16864_c0_g3_i1.p1 54.48 91.93 66.97 TRINITY_DN13089_c0_g3_i1.p1 53.59 91.48 66.22
